portfolio_id,case_id,company_id,borrower_name,sector,project_sector,scenario_type,trend_type,lender_type,portfolio_category,secured_unsecured,retail_corporate,portfolio_outstanding_inr,portfolio_share_pct,gross_npa_pct,net_npa_pct,npa_trend_qoq_ppts,write_off_ratio_pct,company_gross_npa_pct,company_net_npa_pct,restructured_assets_pct,provisioning_coverage_ratio,credit_cost_pct,top_10_borrower_concentration_pct,top_5_sector_concentration_pct,return_on_assets_pct,net_interest_margin_pct,capital_adequacy_ratio_pct,vintage_2020_npa_pct,vintage_2021_npa_pct,vintage_2022_npa_pct,vintage_2023_npa_pct,vintage_2024_npa_pct,feeds_capacity,feeds_capital,feeds_conditions,feeds_character,data_as_of_date,reporting_period,source_document_id,extraction_confidence,risk_flags
PORT_CAM_01241_01,CAM_01241,COMP_01241,Multi Commodity Exchange of India Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,10665085423.14,21.1,5.09,0.74,-0.2,1.58,5.53,0.8,0.82,85.5,0.88,3.5,40.6,2.35,9.95,20.3,7.84,7.84,4.58,3.05,1.02,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01241,medium,none
PORT_CAM_01241_02,CAM_01241,COMP_01241,Multi Commodity Exchange of India Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,9834001404.87,19.5,7.09,1.03,-0.27,0.26,5.53,0.8,0.82,85.5,0.88,3.5,40.6,2.35,9.95,20.3,10.92,10.92,6.38,4.25,1.42,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01241,high,none
PORT_CAM_01241_03,CAM_01241,COMP_01241,Multi Commodity Exchange of India Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,9767294224.54,19.3,7.01,1.02,-0.39,2.68,5.53,0.8,0.82,85.5,0.88,3.5,40.6,2.35,9.95,20.3,10.8,10.8,6.31,4.21,1.4,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01241,high,none
PORT_CAM_01241_04,CAM_01241,COMP_01241,Multi Commodity Exchange of India Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,5964977387.94,11.8,5.64,0.82,0.06,2.08,5.53,0.8,0.82,85.5,0.88,3.5,40.6,2.35,9.95,20.3,8.69,8.69,5.08,3.38,1.13,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01241,medium,none
PORT_CAM_01241_05,CAM_01241,COMP_01241,Multi Commodity Exchange of India Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,5872629747.95,11.6,4.62,0.67,0.19,0.54,5.53,0.8,0.82,85.5,0.88,3.5,40.6,2.35,9.95,20.3,7.11,7.11,4.16,2.77,0.92,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01241,high,none
PORT_CAM_01241_06,CAM_01241,COMP_01241,Multi Commodity Exchange of India Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,5768913264.41,11.4,6.03,0.87,-0.23,1.25,5.53,0.8,0.82,85.5,0.88,3.5,40.6,2.35,9.95,20.3,9.29,9.29,5.43,3.62,1.21,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01241,high,none
PORT_CAM_01241_07,CAM_01241,COMP_01241,Multi Commodity Exchange of India Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,2669945636.45,5.3,8.14,1.18,-0.18,2.71,5.53,0.8,0.82,85.5,0.88,3.5,40.6,2.35,9.95,20.3,12.54,12.54,7.33,4.88,1.63,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01241,high,high_gnpa_segment
PORT_CAM_01255_01,CAM_01255,COMP_01255,Max Financial Services Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,secured_retail,secured,retail,4118709347.3,25.9,4.19,1.23,0.04,1.41,3.6,1.06,1.01,70.6,1.16,8.9,74.6,2.09,11.42,18.5,6.45,6.45,3.77,2.51,0.84,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01255,medium,none
PORT_CAM_01255_02,CAM_01255,COMP_01255,Max Financial Services Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,unsecured_retail,unsecured,retail,2688359948.1,16.9,5.06,1.49,0.36,1.91,3.6,1.06,1.01,70.6,1.16,8.9,74.6,2.09,11.42,18.5,7.79,7.79,4.55,3.04,1.01,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01255,medium,none
PORT_CAM_01255_03,CAM_01255,COMP_01255,Max Financial Services Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,msme,unsecured,corporate,2429572182.38,15.3,3.92,1.15,0.49,0.83,3.6,1.06,1.01,70.6,1.16,8.9,74.6,2.09,11.42,18.5,6.04,6.04,3.53,2.35,0.78,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01255,high,none
PORT_CAM_01255_04,CAM_01255,COMP_01255,Max Financial Services Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,vehicle_finance,secured,corporate,2110368657.63,13.3,2.81,0.83,-0.14,0.26,3.6,1.06,1.01,70.6,1.16,8.9,74.6,2.09,11.42,18.5,4.33,4.33,2.53,1.69,0.56,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01255,high,none
PORT_CAM_01255_05,CAM_01255,COMP_01255,Max Financial Services Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,gold_loan,secured,retail,1954943880.78,12.3,2.27,0.67,-0.03,0.43,3.6,1.06,1.01,70.6,1.16,8.9,74.6,2.09,11.42,18.5,3.5,3.5,2.04,1.36,0.45,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01255,medium,none
PORT_CAM_01255_06,CAM_01255,COMP_01255,Max Financial Services Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,personal_loan,unsecured,retail,1822579065.94,11.5,5.41,1.59,0.21,1.33,3.6,1.06,1.01,70.6,1.16,8.9,74.6,2.09,11.42,18.5,8.33,8.33,4.87,3.25,1.08,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01255,medium,none
PORT_CAM_01255_07,CAM_01255,COMP_01255,Max Financial Services Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,microfinance,unsecured,retail,783232897.46,4.9,5.45,1.6,0.41,2.02,3.6,1.06,1.01,70.6,1.16,8.9,74.6,2.09,11.42,18.5,8.39,8.39,4.91,3.27,1.09,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01255,high,none
PORT_CAM_01285_01,CAM_01285,COMP_01285,Monarch Networth Capital Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,secured_retail,secured,retail,5398350966.77,20.8,6.24,1.63,0.31,2.49,5.45,1.43,1.86,73.8,1.54,7.1,60.1,2.86,7.3,21.9,9.61,9.61,5.62,3.74,1.25,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01285,high,none
PORT_CAM_01285_02,CAM_01285,COMP_01285,Monarch Networth Capital Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,unsecured_retail,unsecured,retail,5234121556.08,20.2,7.36,1.93,0.25,2.34,5.45,1.43,1.86,73.8,1.54,7.1,60.1,2.86,7.3,21.9,11.33,11.33,6.62,4.42,1.47,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01285,high,none
PORT_CAM_01285_03,CAM_01285,COMP_01285,Monarch Networth Capital Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,msme,unsecured,corporate,5044263064.81,19.4,6.17,1.62,-0.02,1.35,5.45,1.43,1.86,73.8,1.54,7.1,60.1,2.86,7.3,21.9,9.5,9.5,5.55,3.7,1.23,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01285,high,none
PORT_CAM_01285_04,CAM_01285,COMP_01285,Monarch Networth Capital Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,vehicle_finance,secured,corporate,3621629341.13,13.9,4.69,1.23,0.4,1.33,5.45,1.43,1.86,73.8,1.54,7.1,60.1,2.86,7.3,21.9,7.22,7.22,4.22,2.81,0.94,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01285,high,none
PORT_CAM_01285_05,CAM_01285,COMP_01285,Monarch Networth Capital Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,gold_loan,secured,retail,2796747557.09,10.8,3.76,0.99,0.52,1.32,5.45,1.43,1.86,73.8,1.54,7.1,60.1,2.86,7.3,21.9,5.79,5.79,3.38,2.26,0.75,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01285,high,none
PORT_CAM_01285_06,CAM_01285,COMP_01285,Monarch Networth Capital Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,personal_loan,unsecured,retail,2071794975.55,8.0,5.91,1.55,-0.02,1.73,5.45,1.43,1.86,73.8,1.54,7.1,60.1,2.86,7.3,21.9,9.1,9.1,5.32,3.55,1.18,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01285,high,none
PORT_CAM_01285_07,CAM_01285,COMP_01285,Monarch Networth Capital Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,microfinance,unsecured,retail,1806746831.16,7.0,7.67,2.01,0.52,1.56,5.45,1.43,1.86,73.8,1.54,7.1,60.1,2.86,7.3,21.9,11.81,11.81,6.9,4.6,1.53,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01285,high,none
PORT_CAM_01286_01,CAM_01286,COMP_01286,Moneyboxx Finance Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,secured_retail,secured,retail,8716889475.08,24.6,3.55,0.5,0.43,0.33,3.29,0.46,1.2,85.9,0.45,5.7,63.6,1.31,9.81,22.3,5.47,5.47,3.19,2.13,0.71,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01286,medium,none
PORT_CAM_01286_02,CAM_01286,COMP_01286,Moneyboxx Finance Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,unsecured_retail,unsecured,retail,8068253744.81,22.7,4.48,0.63,-0.24,0.21,3.29,0.46,1.2,85.9,0.45,5.7,63.6,1.31,9.81,22.3,6.9,6.9,4.03,2.69,0.9,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01286,high,none
PORT_CAM_01286_03,CAM_01286,COMP_01286,Moneyboxx Finance Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,msme,unsecured,corporate,5931877167.83,16.7,4.52,0.64,0.72,0.8,3.29,0.46,1.2,85.9,0.45,5.7,63.6,1.31,9.81,22.3,6.96,6.96,4.07,2.71,0.9,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01286,high,none
PORT_CAM_01286_04,CAM_01286,COMP_01286,Moneyboxx Finance Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,vehicle_finance,secured,corporate,4381861062.07,12.4,2.81,0.4,-0.28,0.23,3.29,0.46,1.2,85.9,0.45,5.7,63.6,1.31,9.81,22.3,4.33,4.33,2.53,1.69,0.56,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01286,high,none
PORT_CAM_01286_05,CAM_01286,COMP_01286,Moneyboxx Finance Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,gold_loan,secured,retail,3411524066.53,9.6,1.53,0.22,-0.09,0.48,3.29,0.46,1.2,85.9,0.45,5.7,63.6,1.31,9.81,22.3,2.36,2.36,1.38,0.92,0.31,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01286,high,none
PORT_CAM_01286_06,CAM_01286,COMP_01286,Moneyboxx Finance Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,personal_loan,unsecured,retail,3001330217.22,8.5,5.22,0.74,-0.19,1.78,3.29,0.46,1.2,85.9,0.45,5.7,63.6,1.31,9.81,22.3,8.04,8.04,4.7,3.13,1.04,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01286,medium,none
PORT_CAM_01286_07,CAM_01286,COMP_01286,Moneyboxx Finance Limited,Financial Services,NBFC,normal,volatile,nbfc_retail,microfinance,unsecured,retail,1955607298.11,5.5,5.26,0.74,-0.12,0.99,3.29,0.46,1.2,85.9,0.45,5.7,63.6,1.31,9.81,22.3,8.1,8.1,4.73,3.16,1.05,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01286,high,none
PORT_CAM_01292_01,CAM_01292,COMP_01292,Motilal Oswal Financial Services Limited,Financial Services,NBFC,extreme_anomaly,growing,nbfc_retail,secured_retail,secured,retail,14602360997.78,24.9,18.91,9.59,0.15,1.79,18.44,9.35,12.11,49.3,10.35,12.4,36.8,-1.1,11.94,11.3,40.0,40.0,40.0,28.37,9.46,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01292,high,high_gnpa_segment|low_provisioning_coverage|high_restructured_assets|capital_adequacy_stress|negative_roa
PORT_CAM_01292_02,CAM_01292,COMP_01292,Motilal Oswal Financial Services Limited,Financial Services,NBFC,extreme_anomaly,growing,nbfc_retail,unsecured_retail,unsecured,retail,14534810270.44,24.8,20.67,10.48,-0.08,2.95,18.44,9.35,12.11,49.3,10.35,12.4,36.8,-1.1,11.94,11.3,40.0,40.0,40.0,31.01,10.34,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01292,medium,high_gnpa_segment|low_provisioning_coverage|high_restructured_assets|capital_adequacy_stress|negative_roa
PORT_CAM_01292_03,CAM_01292,COMP_01292,Motilal Oswal Financial Services Limited,Financial Services,NBFC,extreme_anomaly,growing,nbfc_retail,msme,unsecured,corporate,8143266685.58,13.9,19.06,9.66,0.15,2.36,18.44,9.35,12.11,49.3,10.35,12.4,36.8,-1.1,11.94,11.3,40.0,40.0,40.0,28.59,9.53,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01292,high,high_gnpa_segment|low_provisioning_coverage|high_restructured_assets|capital_adequacy_stress|negative_roa
PORT_CAM_01292_04,CAM_01292,COMP_01292,Motilal Oswal Financial Services Limited,Financial Services,NBFC,extreme_anomaly,growing,nbfc_retail,vehicle_finance,secured,corporate,7149965152.63,12.2,18.17,9.21,-0.06,2.68,18.44,9.35,12.11,49.3,10.35,12.4,36.8,-1.1,11.94,11.3,40.0,40.0,40.0,27.26,9.09,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01292,high,high_gnpa_segment|low_provisioning_coverage|high_restructured_assets|capital_adequacy_stress|negative_roa
PORT_CAM_01292_05,CAM_01292,COMP_01292,Motilal Oswal Financial Services Limited,Financial Services,NBFC,extreme_anomaly,growing,nbfc_retail,gold_loan,secured,retail,7025239526.01,12.0,17.7,8.97,-0.03,0.39,18.44,9.35,12.11,49.3,10.35,12.4,36.8,-1.1,11.94,11.3,40.0,40.0,39.83,26.55,8.85,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01292,high,high_gnpa_segment|low_provisioning_coverage|high_restructured_assets|capital_adequacy_stress|negative_roa
PORT_CAM_01292_06,CAM_01292,COMP_01292,Motilal Oswal Financial Services Limited,Financial Services,NBFC,extreme_anomaly,growing,nbfc_retail,personal_loan,unsecured,retail,3659170736.46,6.2,19.81,10.04,-0.09,1.27,18.44,9.35,12.11,49.3,10.35,12.4,36.8,-1.1,11.94,11.3,40.0,40.0,40.0,29.71,9.9,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01292,medium,high_gnpa_segment|low_provisioning_coverage|high_restructured_assets|capital_adequacy_stress|negative_roa
PORT_CAM_01292_07,CAM_01292,COMP_01292,Motilal Oswal Financial Services Limited,Financial Services,NBFC,extreme_anomaly,growing,nbfc_retail,microfinance,unsecured,retail,3607886696.52,6.1,21.33,10.81,-0.15,2.17,18.44,9.35,12.11,49.3,10.35,12.4,36.8,-1.1,11.94,11.3,40.0,40.0,40.0,31.99,10.66,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01292,high,high_gnpa_segment|low_provisioning_coverage|high_restructured_assets|capital_adequacy_stress|negative_roa
PORT_CAM_01305_01,CAM_01305,COMP_01305,Mufin Green Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,17242427699.1,22.9,2.25,0.43,0.09,0.43,3.01,0.57,1.59,80.9,0.58,7.9,46.1,3.45,9.89,19.5,3.46,3.46,2.02,1.35,0.45,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01305,high,none
PORT_CAM_01305_02,CAM_01305,COMP_01305,Mufin Green Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,16904353051.97,22.5,4.04,0.77,-0.46,1.5,3.01,0.57,1.59,80.9,0.58,7.9,46.1,3.45,9.89,19.5,6.22,6.22,3.64,2.42,0.81,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01305,high,none
PORT_CAM_01305_03,CAM_01305,COMP_01305,Mufin Green Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,14133327136.35,18.8,4.29,0.82,-0.01,0.54,3.01,0.57,1.59,80.9,0.58,7.9,46.1,3.45,9.89,19.5,6.61,6.61,3.86,2.57,0.86,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01305,high,none
PORT_CAM_01305_04,CAM_01305,COMP_01305,Mufin Green Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,12008932698.96,16.0,3.04,0.58,-0.37,0.84,3.01,0.57,1.59,80.9,0.58,7.9,46.1,3.45,9.89,19.5,4.68,4.68,2.74,1.82,0.61,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01305,high,none
PORT_CAM_01305_05,CAM_01305,COMP_01305,Mufin Green Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,6084935708.91,8.1,2.1,0.4,-0.45,0.32,3.01,0.57,1.59,80.9,0.58,7.9,46.1,3.45,9.89,19.5,3.23,3.23,1.89,1.26,0.42,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01305,medium,none
PORT_CAM_01305_06,CAM_01305,COMP_01305,Mufin Green Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,5291717437.71,7.0,5.0,0.95,0.16,0.43,3.01,0.57,1.59,80.9,0.58,7.9,46.1,3.45,9.89,19.5,7.7,7.7,4.5,3.0,1.0,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01305,high,none
PORT_CAM_01305_07,CAM_01305,COMP_01305,Mufin Green Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,3579870388.82,4.8,5.66,1.08,0.08,2.12,3.01,0.57,1.59,80.9,0.58,7.9,46.1,3.45,9.89,19.5,8.72,8.72,5.09,3.4,1.13,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01305,high,none
PORT_CAM_01313_01,CAM_01313,COMP_01313,Muthoot Capital Services Limited,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,12246806130.06,22.6,3.31,0.77,0.13,0.54,3.98,0.93,0.56,76.7,1.1,9.3,59.4,2.31,10.57,21.1,5.1,5.1,2.98,1.99,0.66,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01313,medium,none
PORT_CAM_01313_02,CAM_01313,COMP_01313,Muthoot Capital Services Limited,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,11304231386.31,20.8,4.92,1.15,0.01,0.65,3.98,0.93,0.56,76.7,1.1,9.3,59.4,2.31,10.57,21.1,7.58,7.58,4.43,2.95,0.98,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01313,high,none
PORT_CAM_01313_03,CAM_01313,COMP_01313,Muthoot Capital Services Limited,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,7247671569.94,13.3,4.47,1.04,-0.3,1.09,3.98,0.93,0.56,76.7,1.1,9.3,59.4,2.31,10.57,21.1,6.88,6.88,4.02,2.68,0.89,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01313,high,none
PORT_CAM_01313_04,CAM_01313,COMP_01313,Muthoot Capital Services Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,7136406488.99,13.1,3.3,0.77,-0.4,0.73,3.98,0.93,0.56,76.7,1.1,9.3,59.4,2.31,10.57,21.1,5.08,5.08,2.97,1.98,0.66,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01313,high,none
PORT_CAM_01313_05,CAM_01313,COMP_01313,Muthoot Capital Services Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,6146927011.77,11.3,3.15,0.73,-0.5,1.11,3.98,0.93,0.56,76.7,1.1,9.3,59.4,2.31,10.57,21.1,4.85,4.85,2.83,1.89,0.63,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01313,medium,none
PORT_CAM_01313_06,CAM_01313,COMP_01313,Muthoot Capital Services Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,5953964317.96,11.0,5.54,1.29,-0.16,2.07,3.98,0.93,0.56,76.7,1.1,9.3,59.4,2.31,10.57,21.1,8.53,8.53,4.99,3.32,1.11,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01313,high,none
PORT_CAM_01313_07,CAM_01313,COMP_01313,Muthoot Capital Services Limited,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,4270915675.08,7.9,7.23,1.68,-0.24,1.52,3.98,0.93,0.56,76.7,1.1,9.3,59.4,2.31,10.57,21.1,11.13,11.13,6.51,4.34,1.45,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01313,medium,none
PORT_CAM_01314_01,CAM_01314,COMP_01314,Muthoot Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,4083035233.84,20.4,5.4,1.21,-0.08,2.05,5.96,1.34,1.87,77.6,1.26,9.4,44.9,2.83,6.17,24.0,8.32,8.32,4.86,3.24,1.08,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01314,high,none
PORT_CAM_01314_02,CAM_01314,COMP_01314,Muthoot Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,3900895015.67,19.5,7.07,1.58,-0.08,2.7,5.96,1.34,1.87,77.6,1.26,9.4,44.9,2.83,6.17,24.0,10.89,10.89,6.36,4.24,1.41,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01314,high,none
PORT_CAM_01314_03,CAM_01314,COMP_01314,Muthoot Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,3582737147.74,17.9,5.98,1.34,0.04,1.61,5.96,1.34,1.87,77.6,1.26,9.4,44.9,2.83,6.17,24.0,9.21,9.21,5.38,3.59,1.2,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01314,high,none
PORT_CAM_01314_04,CAM_01314,COMP_01314,Muthoot Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,2511551759.25,12.6,5.8,1.3,-0.09,2.11,5.96,1.34,1.87,77.6,1.26,9.4,44.9,2.83,6.17,24.0,8.93,8.93,5.22,3.48,1.16,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01314,medium,none
PORT_CAM_01314_05,CAM_01314,COMP_01314,Muthoot Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,2437953187.47,12.2,5.12,1.15,0.11,0.51,5.96,1.34,1.87,77.6,1.26,9.4,44.9,2.83,6.17,24.0,7.88,7.88,4.61,3.07,1.02,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01314,high,none
PORT_CAM_01314_06,CAM_01314,COMP_01314,Muthoot Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,2353845413.99,11.8,6.76,1.51,-0.29,2.62,5.96,1.34,1.87,77.6,1.26,9.4,44.9,2.83,6.17,24.0,10.41,10.41,6.08,4.06,1.35,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01314,medium,none
PORT_CAM_01314_07,CAM_01314,COMP_01314,Muthoot Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,1105760842.4,5.5,9.08,2.03,-0.09,2.26,5.96,1.34,1.87,77.6,1.26,9.4,44.9,2.83,6.17,24.0,13.98,13.98,8.17,5.45,1.82,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01314,medium,high_gnpa_segment
PORT_CAM_01315_01,CAM_01315,COMP_01315,Muthoot Microfin Limited,Financial Services,NBFC,normal,declining,nbfc_retail,secured_retail,secured,retail,6650238219.21,24.0,6.26,2.14,1.95,2.06,6.74,2.31,1.13,65.8,2.31,9.5,42.1,1.45,9.4,18.6,9.64,9.64,5.63,3.76,1.25,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01315,high,npa_deteriorating_rapidly
PORT_CAM_01315_02,CAM_01315,COMP_01315,Muthoot Microfin Limited,Financial Services,NBFC,normal,declining,nbfc_retail,unsecured_retail,unsecured,retail,4724163844.54,17.1,7.85,2.68,2.29,1.34,6.74,2.31,1.13,65.8,2.31,9.5,42.1,1.45,9.4,18.6,12.09,12.09,7.06,4.71,1.57,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01315,medium,npa_deteriorating_rapidly
PORT_CAM_01315_03,CAM_01315,COMP_01315,Muthoot Microfin Limited,Financial Services,NBFC,normal,declining,nbfc_retail,msme,unsecured,corporate,4219571160.18,15.2,8.2,2.8,0.54,1.98,6.74,2.31,1.13,65.8,2.31,9.5,42.1,1.45,9.4,18.6,12.63,12.63,7.38,4.92,1.64,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01315,high,high_gnpa_segment
PORT_CAM_01315_04,CAM_01315,COMP_01315,Muthoot Microfin Limited,Financial Services,NBFC,normal,declining,nbfc_retail,vehicle_finance,secured,corporate,4212760168.07,15.2,6.41,2.19,1.13,0.85,6.74,2.31,1.13,65.8,2.31,9.5,42.1,1.45,9.4,18.6,9.87,9.87,5.77,3.85,1.28,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01315,high,npa_deteriorating_rapidly
PORT_CAM_01315_05,CAM_01315,COMP_01315,Muthoot Microfin Limited,Financial Services,NBFC,normal,declining,nbfc_retail,gold_loan,secured,retail,3335147930.8,12.0,4.49,1.54,0.82,0.97,6.74,2.31,1.13,65.8,2.31,9.5,42.1,1.45,9.4,18.6,6.91,6.91,4.04,2.69,0.9,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01315,high,none
PORT_CAM_01315_06,CAM_01315,COMP_01315,Muthoot Microfin Limited,Financial Services,NBFC,normal,declining,nbfc_retail,personal_loan,unsecured,retail,2516000077.63,9.1,7.16,2.45,0.89,2.74,6.74,2.31,1.13,65.8,2.31,9.5,42.1,1.45,9.4,18.6,11.03,11.03,6.44,4.3,1.43,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01315,medium,none
PORT_CAM_01315_07,CAM_01315,COMP_01315,Muthoot Microfin Limited,Financial Services,NBFC,normal,declining,nbfc_retail,microfinance,unsecured,retail,2027495274.64,7.3,9.37,3.2,2.47,0.47,6.74,2.31,1.13,65.8,2.31,9.5,42.1,1.45,9.4,18.6,14.43,14.43,8.43,5.62,1.87,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01315,medium,high_gnpa_segment|npa_deteriorating_rapidly
