company_cin,company_name,graph_risk_score,company_inactive_flag,has_active_drt_case,has_active_nclt_case,has_live_charges,live_charges_total_inr,n_directors,avg_director_stress_score,contagion_risk_score,network_degree,risk_components,computed_timestamp
L18961LD2010PLC001278,MODERN THREADS (INDIA) LIMITED,3.0,False,False,False,True,709923207.25,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.640509
L94175GA2010PLC001279,MOHIT INDUSTRIES LIMITED,3.0,False,False,False,True,189205961.1,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.643489
L94051MZ2010PLC001280,MOIL LIMITED,3.0,False,False,False,True,672050041.84,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.646464
L71805CG2010PLC001281,MOKSH ORNAMENTS LIMITED,3.0,False,False,False,True,405360501.59,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.649454
L95651MH2010PLC001282,MEGHMANI ORGANICS LIMITED,3.0,False,False,False,True,718097051.13,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.652526
L80091TN2010PLC001283,MOLD-TEK TECHNOLOGIES LIMITED,3.0,False,False,False,True,153427472.72,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.655611
L88936MP2010PLC001284,MOLD-TEK PACKAGING LIMITED,3.0,False,False,False,True,261948053.76,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.658674
L91892LD2010PLC001285,MONARCH NETWORTH CAPITAL LIMIT,3.0,False,False,False,True,783561612.76,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.661724
L90226SK2010PLC001286,MONEYBOXX FINANCE LIMITED,3.0,False,False,False,True,1410214305.86,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.664740
L74998MZ2010PLC001287,MONTE CARLO FASHIONS LIMITED,3.0,False,False,False,True,340457688.74,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.667730
L61953AS2010PLC001288,MORARJEE TEXTILES LIMITED,3.0,False,False,False,True,374258455.09,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.670721
L37878OR2010PLC001289,MOREPEN LABORATORIES LIMITED,3.0,False,False,False,True,741696666.19,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.673752
L34049TR2010PLC001290,MOSCHIP TECHNOLOGIES LIMITED,3.0,False,False,False,True,166487076.51,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.676726
L88545DD2010PLC001291,SAMVARDHANA MOTHERSON INTERNAT,3.0,False,False,False,True,129859760.72,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.679699
L16885DD2010PLC001292,MOTILAL OSWAL FINANCIAL SERVIC,3.0,False,False,False,True,1693554878.08,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.682651
L65951MN2010PLC001293,MOTISONS JEWELLERS LIMITED,3.0,False,False,False,True,262343055.66,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.685803
L68706KL2010PLC001294,THE MOTOR & GENERAL FINANCE LI,3.0,False,False,False,True,1180258056.59,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.688871
L99357KA2010PLC001295,MPHASIS LIMITED,3.0,False,False,False,True,739865586.4,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.691876
L78886AR2010PLC001296,MPS LIMITED,3.0,False,False,False,True,1190088635.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.694861
L28732AS2010PLC001297,MRF LIMITED,3.0,False,False,False,True,129493840.46,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.697875
L40496BR2010PLC001298,MANGALORE REFINERY AND PETROCH,3.0,False,False,False,True,213427908.99,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.700870
L42595AS2010PLC001299,MSP STEEL & POWER LIMITED,3.0,False,False,False,True,148653362.03,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.703918
L33843LD2010PLC001300,MSTC LIMITED,3.0,False,False,False,True,236128666.19,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.706901
L26394LD2010PLC001301,MOTHERSON SUMI WIRING INDIA LI,3.0,False,False,False,True,146569122.11,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.709896
L94656OR2010PLC001302,MTAR TECHNOLOGIES LIMITED,3.0,False,False,False,True,357467036.4,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.712950
L38497KA2010PLC001303,MT EDUCARE LIMITED,3.0,False,False,False,True,184689452.24,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.716081
L46464NL2010PLC001304,MAHANAGAR TELEPHONE NIGAM LIMI,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,8,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.719102
L98511MZ2010PLC001305,MUFIN GREEN FINANCE LIMITED,3.0,False,False,False,True,1193176129.18,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.722270
L31201TN2010PLC001306,CREDO BRANDS MARKETING LIMITED,3.0,False,False,False,True,82400672.01,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.725243
L80268TN2010PLC001307,MUKAND LIMITED,3.0,False,False,False,True,677192961.66,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.728212
L93284GA2010PLC001308,MUKKA PROTEINS LIMITED,3.0,False,False,False,True,442926828.98,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.731211
L10960NL2010PLC001309,MUKTA ARTS LIMITED,3.0,False,False,False,True,1487511418.36,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.734172
L70186MZ2010PLC001310,MUNJAL AUTO INDUSTRIES LIMITED,3.0,False,False,False,True,397528041.69,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.737153
L85360MN2010PLC001311,MUNJAL SHOWA LIMITED,3.0,False,False,False,True,325381735.09,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.740154
L47446NL2010PLC001312,MURUDESHWAR CERAMICS LIMITED,3.0,False,False,False,True,1079202140.33,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.744012
L46554LD2010PLC001313,MUTHOOT CAPITAL SERVICES LIMIT,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.747286
L21655DD2010PLC001314,MUTHOOT FINANCE LIMITED,3.0,False,False,False,True,1162510003.53,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.750599
L74487WB2010PLC001315,MUTHOOT MICROFIN LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.753795
L24517NL2010PLC001316,MANOJ VAIBHAV GEMS N JEWELLERS,3.0,False,False,False,True,181893610.18,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.757151
L50382DN2010PLC001317,MANGALAM WORLDWIDE LIMITED,3.0,False,False,False,True,542696246.32,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.760255
L11951MH2010PLC001318,NACL INDUSTRIES LIMITED,3.0,False,False,False,True,420152325.59,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.763305
L81128ML2010PLC001319,NAGARJUNA FERTILIZERS AND CHEM,3.0,False,False,False,True,588550773.04,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.766517
L94038OR2010PLC001320,NAGREEKA CAPITAL & INFRASTRUCT,3.0,False,False,False,True,631843764.47,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.769924
L68624CG2010PLC001321,NAGREEKA EXPORTS LIMITED,3.0,False,False,False,True,201209573.66,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.772991
L79105WB2010PLC001322,NAHAR CAPITAL AND FINANCIAL SE,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.776081
L66106MH2010PLC001323,NAHAR INDUSTRIAL ENTERPRISES L,3.0,False,False,False,True,396571260.14,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.779145
L54458PY2010PLC001324,NAHAR POLY FILMS LIMITED,3.0,False,False,False,True,77949918.13,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.782145
L65312GA2010PLC001325,NAHAR SPINNING MILLS LIMITED,3.0,False,False,False,True,90914686.37,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.785268
L92827BR2010PLC001326,NIPPON LIFE INDIA ASSET MANAGE,3.0,False,False,False,True,1428233011.22,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.788681
L83224AR2010PLC001327,NARMADA AGROBASE LIMITED,3.0,False,False,False,True,579101518.97,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.791825
L38948LD2010PLC001328,NATURAL CAPSULES LIMITED,3.0,False,False,False,True,474922993.65,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.795315
L18756LD2010PLC001329,NATCO PHARMA LIMITED,3.0,False,False,False,True,1078221002.63,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.798526
L87705NL2010PLC001330,NATH BIO-GENES (INDIA) LIMITED,3.0,False,False,False,True,356231774.36,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.801596
L74733TN2010PLC001331,NATIONAL ALUMINIUM COMPANY LIM,3.0,False,False,False,True,845300804.09,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.804673
L63806TN2010PLC001332,INFO EDGE (INDIA) LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.807708
L47609ML2010PLC001333,NAVA LIMITED,3.0,False,False,False,True,201872919.76,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.810906
L85941NL2010PLC001334,NAVIN FLUORINE INTERNATIONAL L,3.0,False,False,False,True,43911709.96,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.814042
L54088PY2010PLC001335,NAVKAR CORPORATION LIMITED,3.0,False,False,False,True,934192898.02,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.817086
L74515KL2010PLC001336,NAVKAR URBANSTRUCTURE LIMITED,3.0,False,False,False,True,172382380.19,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.820232
L31965TS2010PLC001337,NAVNEET EDUCATION LIMITED,3.0,False,False,False,True,85616336.99,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.823496
L47489WB2010PLC001338,NAZARA TECHNOLOGIES LIMITED,3.0,False,False,False,True,339425034.04,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.826833
L91161AP2010PLC001339,NBCC (INDIA) LIMITED,3.0,False,False,False,True,87220513.47,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.830150
L48409CG2010PLC001340,N. B. I. INDUSTRIAL FINANCE CO,3.0,False,False,False,True,1673773434.94,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.833677
L37170AS2010PLC001341,NCC LIMITED,3.0,False,False,False,True,981110814.55,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.836809
L43298ML2010PLC001342,NCL INDUSTRIES LIMITED,3.0,False,False,False,True,923232994.38,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.840015
L41542TS2010PLC001343,NAGA DHUNSERI GROUP LIMITED,3.0,False,False,False,True,491006292.7,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.843183
L12703GJ2010PLC001344,NANDAN DENIM LIMITED,3.0,False,False,False,True,24327793.48,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.846545
L68070PY2010PLC001345,NDL VENTURES LIMITED,3.0,False,False,False,True,272035018.9,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.849763
L56261OR2010PLC001346,NDR AUTO COMPONENTS LIMITED,3.0,False,False,False,True,132317934.63,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.852970
L65029DN2010PLC001347,NEW DELHI TELEVISION LIMITED,3.0,False,False,False,True,798026768.3,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.856150
L98241MZ2010PLC001348,NORTH EASTERN CARRYING CORPORA,3.0,False,False,False,True,564279048.64,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.859324
L88377SK2010PLC001349,NECTAR LIFESCIENCES LIMITED,3.0,False,False,False,True,1470285613.15,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.862511
L66554AR2010PLC001350,NELCAST LIMITED,3.0,False,False,False,True,671704014.72,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.865661
L29574GA2010PLC001351,NELCO LIMITED,3.0,False,False,False,True,883684355.72,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.868811
L54165WB2010PLC001352,NEOGEN CHEMICALS LIMITED,3.0,False,False,False,True,92452762.27,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.872073
L56878LD2010PLC001353,NEPHROCARE HEALTH SERVICES LIM,3.0,False,False,False,True,1148712485.77,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.875186
L12030GJ2010PLC001354,NESCO LIMITED,3.0,False,False,False,True,546606340.28,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.878234
L42320MN2010PLC001355,NESTLE INDIA LIMITED,3.0,False,False,False,True,274629727.83,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.881345
L85242BR2010PLC001356,NETWEB TECHNOLOGIES INDIA LIMI,3.0,False,False,False,True,750690869.33,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.884451
L95285PY2010PLC001357,NETWORK18 MEDIA & INVESTMENTS ,3.0,False,False,False,True,864431063.75,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.887577
L37151ML2010PLC001358,NEUEON CORPORATION LIMITED,3.0,False,False,False,True,237944313.01,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.890648
L33230GA2010PLC001359,NEULAND LABORATORIES LIMITED,3.0,False,False,False,True,925209208.51,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.893757
L12669LD2010PLC001360,NEWGEN SOFTWARE TECHNOLOGIES L,3.0,False,False,False,True,1027468747.74,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.897470
L50513NL2010PLC001361,NEXT MEDIAWORKS LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.900546
L20926PY2010PLC001362,NATIONAL FERTILIZERS LIMITED,3.0,False,False,False,True,159985383.5,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.903633
L88014TN2010PLC001363,NAKODA GROUP OF INDUSTRIES LIM,3.0,False,False,False,True,222736980.23,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.906626
L77245SK2010PLC001364,NGL FINE-CHEM LIMITED,3.0,False,False,False,True,272387662.38,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.909618
L80758WB2010PLC001365,NARAYANA HRUDAYALAYA LTD.,3.0,False,False,False,True,733099293.87,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.912599
L12329AN2010PLC001366,NHPC LIMITED,3.0,False,False,False,True,369560458.69,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:32.915593
