case_id,company_id,company_cin,sector,character_score,capacity_score,capital_score,collateral_score,conditions_score,composite_score,decision,character_label,capacity_label,capital_label,collateral_label,conditions_label,computed_at
CAM_01213,COMP_01213,L19710AP2010PLC001213,Industrials,9.55,4.5,5.0,5.7,6.5,6.44,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.738807
CAM_01214,COMP_01214,L13267PY2010PLC001214,Consumer Cyclical,9.55,5.18,5.0,5.96,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.761595
CAM_01215,COMP_01215,L68683SK2010PLC001215,Technology,9.55,5.19,5.0,5.8,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.784538
CAM_01216,COMP_01216,L90997WB2010PLC001216,Consumer Cyclical,9.55,5.21,5.0,5.92,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.807673
CAM_01217,COMP_01217,L67815MH2010PLC001217,Real Estate,8.02,5.3,5.0,5.65,6.2,6.18,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.830034
CAM_01218,COMP_01218,L56321KA2010PLC001218,Consumer Defensive,7.62,4.39,5.0,5.93,6.5,5.85,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.856186
CAM_01219,COMP_01219,L13356GJ2010PLC001219,Industrials,8.23,4.5,5.0,5.66,6.5,6.04,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.880043
CAM_01220,COMP_01220,L99259WB2010PLC001220,Industrials,9.04,4.72,5.0,5.77,5.5,6.25,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.903033
CAM_01221,COMP_01221,L84536KA2010PLC001221,Healthcare,8.08,5.11,5.0,5.92,6.5,6.2,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.925942
CAM_01222,COMP_01222,L38169CG2010PLC001222,Consumer Cyclical,7.59,5.14,5.0,5.97,6.5,6.07,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.948200
CAM_01223,COMP_01223,L61979MP2010PLC001223,Financial Services,9.55,5.24,5.0,5.9,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.971218
CAM_01224,COMP_01224,L84150AN2010PLC001224,Financial Services,9.55,4.1,5.0,5.65,6.5,6.31,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:00.993961
CAM_01225,COMP_01225,L18848BR2010PLC001225,Technology,7.58,5.23,5.0,5.87,6.5,6.08,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.016413
CAM_01226,COMP_01226,L82392TS2010PLC001226,Financial Services,8.35,5.51,5.0,5.91,6.5,6.4,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.039260
CAM_01227,COMP_01227,L30588TS2010PLC001227,Communication Services,9.55,4.3,5.0,5.88,4.5,6.19,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Adverse,2026-03-12T15:07:01.061948
CAM_01228,COMP_01228,L23563GJ2010PLC001228,Consumer Defensive,9.55,5.24,5.0,5.87,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.084223
CAM_01229,COMP_01229,L71465GJ2010PLC001229,Real Estate,9.55,5.3,5.0,5.65,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.106443
CAM_01230,COMP_01230,L69103AP2010PLC001230,Healthcare,7.87,4.2,5.0,5.75,5.5,5.75,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.129002
CAM_01231,COMP_01231,L48240OR2010PLC001231,Healthcare,8.03,5.28,5.0,5.91,6.2,6.2,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.151478
CAM_01232,COMP_01232,L20158MZ2010PLC001232,Consumer Cyclical,9.55,5.28,5.0,5.97,6.5,6.7,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.174180
CAM_01233,COMP_01233,L94259NL2010PLC001233,Industrials,8.32,5.03,5.0,5.96,6.5,6.25,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.197049
CAM_01234,COMP_01234,L63321AP2010PLC001234,Industrials,7.61,5.27,5.0,5.87,6.5,6.1,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.219924
CAM_01235,COMP_01235,L65346MZ2010PLC001235,Basic Materials,9.55,5.26,5.0,5.87,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.242280
CAM_01236,COMP_01236,L44932MZ2010PLC001236,Industrials,7.59,4.84,5.0,5.97,6.5,5.98,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.264981
CAM_01237,COMP_01237,L51677AN2010PLC001237,Industrials,8.92,5.22,5.0,5.9,6.5,6.48,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.287645
CAM_01238,COMP_01238,L70378DN2010PLC001238,Basic Materials,7.6,4.23,5.0,5.78,5.5,5.68,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.310448
CAM_01239,COMP_01239,L78515MN2010PLC001239,Consumer Defensive,9.55,5.26,5.0,5.95,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.333341
CAM_01240,COMP_01240,L41700JH2010PLC001240,Technology,9.55,5.16,5.0,5.81,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.357055
CAM_01241,COMP_01241,L96908AS2010PLC001241,Financial Services,9.55,4.21,5.0,5.65,6.5,6.34,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.381125
CAM_01242,COMP_01242,L48731GA2010PLC001242,Healthcare,8.08,5.18,5.0,5.9,6.2,6.19,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.404704
CAM_01243,COMP_01243,L91684OR2010PLC001243,Healthcare,8.02,4.7,5.0,5.96,4.5,5.86,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Adverse,2026-03-12T15:07:01.429593
CAM_01244,COMP_01244,L13139PY2010PLC001244,Healthcare,7.9,5.27,5.0,5.66,6.5,6.17,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.455417
CAM_01245,COMP_01245,L67057AP2010PLC001245,Healthcare,8.31,5.26,5.0,5.72,6.5,6.29,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.479002
CAM_01246,COMP_01246,L53219MP2010PLC001246,Healthcare,8.36,5.23,5.0,5.87,6.2,6.28,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.503049
CAM_01247,COMP_01247,L92031AS2010PLC001247,Consumer Cyclical,9.55,4.96,5.0,5.97,6.5,6.6,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.525761
CAM_01248,COMP_01248,L57208JH2010PLC001248,Consumer Defensive,8.93,4.27,5.0,5.8,6.5,6.19,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.548413
CAM_01249,COMP_01249,L70005GA2010PLC001249,Industrials,9.55,5.21,5.0,5.98,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.570898
CAM_01250,COMP_01250,L41199MH2010PLC001250,Consumer Cyclical,9.55,5.22,5.0,5.96,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.594325
CAM_01251,COMP_01251,L43553MH2010PLC001251,Industrials,9.55,5.27,5.0,5.91,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.626570
CAM_01252,COMP_01252,L17613NL2010PLC001252,Consumer Cyclical,9.55,4.95,5.0,5.95,6.5,6.6,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.650051
CAM_01253,COMP_01253,L91194CG2010PLC001253,Healthcare,8.14,4.4,5.0,5.94,6.5,6.01,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.674885
CAM_01254,COMP_01254,L78779KL2010PLC001254,Consumer Cyclical,9.55,4.64,5.0,5.99,5.5,6.41,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.709536
CAM_01255,COMP_01255,L88255TS2010PLC001255,Financial Services,9.55,4.49,5.0,5.92,6.5,6.45,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.739883
CAM_01256,COMP_01256,L56541OR2010PLC001256,Consumer Defensive,9.55,4.45,5.0,5.99,6.5,6.45,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.762519
CAM_01257,COMP_01257,L35532TR2010PLC001257,Utilities,9.55,4.75,5.0,5.65,6.5,6.51,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.785322
CAM_01258,COMP_01258,L75195BR2010PLC001258,Consumer Cyclical,9.55,4.83,5.0,5.96,6.5,6.56,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.808650
CAM_01259,COMP_01259,L95851OR2010PLC001259,Consumer Cyclical,9.55,4.93,5.0,5.97,5.5,6.49,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.830841
CAM_01260,COMP_01260,L94762MP2010PLC001260,Technology,9.55,4.7,5.0,5.95,4.5,6.32,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Adverse,2026-03-12T15:07:01.854374
CAM_01261,COMP_01261,L91982MZ2010PLC001261,Basic Materials,9.55,4.79,5.0,5.98,6.5,6.55,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.876881
CAM_01262,COMP_01262,L15714WB2010PLC001262,Basic Materials,7.62,4.68,5.0,5.86,6.5,5.93,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.899344
CAM_01263,COMP_01263,L47014TN2010PLC001263,Consumer Cyclical,9.55,4.7,5.0,5.96,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.922075
CAM_01264,COMP_01264,L37342AP2010PLC001264,Technology,9.55,5.25,5.0,5.87,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.945080
CAM_01265,COMP_01265,L46211TR2010PLC001265,Consumer Cyclical,9.55,5.2,5.0,5.99,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.967445
CAM_01266,COMP_01266,L29020OR2010PLC001266,Consumer Cyclical,9.55,5.01,5.0,5.98,5.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:01.989772
CAM_01267,COMP_01267,L11669BR2010PLC001267,Industrials,9.55,4.89,5.0,5.93,5.5,6.47,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.011688
CAM_01268,COMP_01268,L42685GA2010PLC001268,Consumer Cyclical,9.55,5.26,5.0,5.93,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.033719
CAM_01269,COMP_01269,L47075TN2010PLC001269,Consumer Defensive,9.55,5.19,5.0,5.97,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.056234
CAM_01270,COMP_01270,L81375SK2010PLC001270,Industrials,9.55,5.1,5.0,5.96,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.078109
CAM_01271,COMP_01271,L99202LD2010PLC001271,Basic Materials,9.55,5.25,5.0,5.93,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.100386
CAM_01272,COMP_01272,L97513CG2010PLC001272,Industrials,7.58,5.19,5.0,5.95,6.5,6.08,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.122728
CAM_01273,COMP_01273,L21852KL2010PLC001273,Technology,9.55,5.13,5.0,5.94,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.144969
CAM_01274,COMP_01274,L77679TN2010PLC001274,Consumer Defensive,9.55,4.83,5.0,5.95,6.5,6.56,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.167347
CAM_01275,COMP_01275,L83049MN2010PLC001275,Real Estate,9.55,4.48,5.0,5.76,5.5,6.33,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.189756
CAM_01276,COMP_01276,L72392AS2010PLC001276,Real Estate,9.55,4.68,5.0,5.93,5.5,6.41,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.213463
CAM_01277,COMP_01277,L86917KL2010PLC001277,Industrials,9.55,4.72,5.0,5.97,6.5,6.53,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.238101
CAM_01278,COMP_01278,L18961LD2010PLC001278,Consumer Cyclical,9.55,5.1,5.0,5.86,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.261061
CAM_01279,COMP_01279,L94175GA2010PLC001279,Consumer Cyclical,9.55,4.37,5.0,5.96,6.5,6.42,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.284127
CAM_01280,COMP_01280,L94051MZ2010PLC001280,Basic Materials,9.55,5.13,5.0,5.87,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.306891
CAM_01281,COMP_01281,L71805CG2010PLC001281,Consumer Cyclical,9.55,5.14,5.0,5.92,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.330019
CAM_01282,COMP_01282,L95651MH2010PLC001282,Basic Materials,9.55,5.28,5.0,5.86,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.353239
CAM_01283,COMP_01283,L80091TN2010PLC001283,Industrials,9.55,4.82,5.0,5.97,5.5,6.46,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.376540
CAM_01284,COMP_01284,L88936MP2010PLC001284,Consumer Cyclical,9.55,5.3,5.0,5.95,6.5,6.7,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.399566
CAM_01285,COMP_01285,L91892LD2010PLC001285,Financial Services,7.91,4.38,5.0,5.84,6.5,5.92,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.422888
CAM_01286,COMP_01286,L90226SK2010PLC001286,Financial Services,9.55,4.7,5.0,5.72,6.5,6.5,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.448799
CAM_01287,COMP_01287,L74998MZ2010PLC001287,Consumer Cyclical,9.55,4.8,5.0,5.93,6.5,6.55,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.471526
CAM_01288,COMP_01288,L61953AS2010PLC001288,Consumer Cyclical,9.55,4.65,5.0,5.93,6.5,6.5,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.493882
CAM_01289,COMP_01289,L37878OR2010PLC001289,Healthcare,7.97,5.27,5.0,5.85,6.5,6.21,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.517775
CAM_01290,COMP_01290,L34049TR2010PLC001290,Technology,9.55,4.28,5.0,5.97,6.5,6.4,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.540877
CAM_01291,COMP_01291,L88545DD2010PLC001291,Consumer Cyclical,7.6,4.3,5.0,5.97,6.5,5.82,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.564112
CAM_01292,COMP_01292,L16885DD2010PLC001292,Financial Services,7.61,3.8,5.0,5.66,6.5,5.64,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Inadequate,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.586836
CAM_01293,COMP_01293,L65951MN2010PLC001293,Consumer Cyclical,9.55,5.23,5.0,5.95,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.609826
CAM_01294,COMP_01294,L68706KL2010PLC001294,Real Estate,9.55,5.16,5.0,5.76,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.633251
CAM_01295,COMP_01295,L99357KA2010PLC001295,Technology,9.55,5.25,5.0,5.85,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.656936
CAM_01296,COMP_01296,L78886AR2010PLC001296,Communication Services,9.55,4.22,5.0,5.76,4.5,6.16,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Adverse,2026-03-12T15:07:02.680375
CAM_01297,COMP_01297,L28732AS2010PLC001297,Consumer Cyclical,9.55,4.21,5.0,5.97,5.5,6.27,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.706948
CAM_01298,COMP_01298,L40496BR2010PLC001298,Energy,9.55,4.72,5.0,5.96,4.5,6.33,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Adverse,2026-03-12T15:07:02.740547
CAM_01299,COMP_01299,L42595AS2010PLC001299,Basic Materials,9.55,4.92,5.0,5.97,6.5,6.59,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.773019
CAM_01300,COMP_01300,L33843LD2010PLC001300,Industrials,9.55,4.45,5.0,5.95,6.5,6.45,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.796281
CAM_01301,COMP_01301,L26394LD2010PLC001301,Consumer Cyclical,9.55,4.82,5.0,5.97,6.5,6.56,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.818594
CAM_01302,COMP_01302,L94656OR2010PLC001302,Industrials,9.55,5.15,5.0,5.93,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.840950
CAM_01303,COMP_01303,L38497KA2010PLC001303,Consumer Defensive,9.55,4.98,5.0,5.96,6.5,6.61,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.863479
CAM_01304,COMP_01304,L46464NL2010PLC001304,Communication Services,9.55,5.23,5.0,5.65,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.885633
CAM_01305,COMP_01305,L98511MZ2010PLC001305,Financial Services,9.55,5.13,5.0,5.76,5.5,6.53,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.909276
CAM_01306,COMP_01306,L31201TN2010PLC001306,Consumer Cyclical,8.64,4.83,5.0,5.98,5.5,6.19,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.931977
CAM_01307,COMP_01307,L80268TN2010PLC001307,Basic Materials,9.55,5.29,5.0,5.86,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.953898
CAM_01308,COMP_01308,L93284GA2010PLC001308,Consumer Defensive,9.55,4.71,5.0,5.91,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.976265
CAM_01309,COMP_01309,L10960NL2010PLC001309,Communication Services,9.55,4.86,5.0,5.7,6.5,6.54,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:02.998612
CAM_01310,COMP_01310,L70186MZ2010PLC001310,Consumer Cyclical,9.55,4.83,5.0,5.92,6.5,6.56,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.020679
CAM_01311,COMP_01311,L85360MN2010PLC001311,Consumer Cyclical,9.55,5.19,5.0,5.93,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.043660
CAM_01312,COMP_01312,L47446NL2010PLC001312,Industrials,9.55,5.14,5.0,5.78,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.066467
CAM_01313,COMP_01313,L46554LD2010PLC001313,Financial Services,8.25,4.55,5.0,5.65,6.5,6.06,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.094498
CAM_01314,COMP_01314,L21655DD2010PLC001314,Financial Services,9.55,4.86,5.0,5.77,6.5,6.55,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.117421
CAM_01315,COMP_01315,L74487WB2010PLC001315,Financial Services,7.6,4.29,5.0,5.65,6.5,5.78,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.140186
CAM_01316,COMP_01316,L24517NL2010PLC001316,Consumer Cyclical,9.55,4.35,5.0,5.96,6.5,6.42,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.166871
CAM_01317,COMP_01317,L50382DN2010PLC001317,Basic Materials,7.7,4.88,5.0,5.89,5.5,5.91,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.190274
CAM_01318,COMP_01318,L11951MH2010PLC001318,Basic Materials,9.55,5.22,5.0,5.92,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.212669
CAM_01319,COMP_01319,L81128ML2010PLC001319,Basic Materials,9.55,5.06,5.0,5.88,6.5,6.62,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.235552
CAM_01320,COMP_01320,L94038OR2010PLC001320,Financial Services,9.55,4.6,5.0,5.87,6.5,6.48,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.258077
CAM_01321,COMP_01321,L68624CG2010PLC001321,Consumer Cyclical,9.55,4.88,5.0,5.96,6.5,6.58,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.280544
CAM_01322,COMP_01322,L79105WB2010PLC001322,Financial Services,8.99,4.32,5.0,5.65,5.5,6.11,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.302971
CAM_01323,COMP_01323,L66106MH2010PLC001323,Consumer Cyclical,9.55,5.28,5.0,5.92,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.325034
CAM_01324,COMP_01324,L54458PY2010PLC001324,Consumer Cyclical,9.55,5.25,5.0,5.98,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.348295
CAM_01325,COMP_01325,L65312GA2010PLC001325,Consumer Cyclical,9.55,4.82,5.0,5.98,6.5,6.56,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.371044
CAM_01326,COMP_01326,L92827BR2010PLC001326,Financial Services,9.55,5.08,5.0,5.71,6.5,6.61,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.394175
CAM_01327,COMP_01327,L83224AR2010PLC001327,Basic Materials,7.57,5.18,5.0,5.88,6.5,6.06,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.418550
CAM_01328,COMP_01328,L38948LD2010PLC001328,Healthcare,8.32,4.74,5.0,5.91,6.5,6.16,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.443664
CAM_01329,COMP_01329,L18756LD2010PLC001329,Healthcare,7.94,4.86,5.0,5.78,6.5,6.07,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.471887
CAM_01330,COMP_01330,L87705NL2010PLC001330,Basic Materials,7.71,4.76,5.0,5.93,6.5,5.98,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:03.501099
