case_id,company_id,company_cin,sector,anomaly_score_raw,anomaly_score_normalized,isolation_forest_label,anomaly_classification,feature_percentile_ranks,n_sector_peers,model_n_estimators,processed_timestamp
CAM_00180,COMP_00180,L99478WB2010PLC000180,Energy,-0.524856,0.3931,normal,normal,"{""dscr"": 2.7, ""debt_to_equity"": 51.4, ""interest_coverage"": 2.7, ""ebitda_margin"": 64.9, ""pat_margin"": 21.6}",37,100,2026-03-12T13:20:11.492895
CAM_00336,COMP_00336,L46876TN2010PLC000336,Energy,-0.443435,0.7192,normal,normal,"{""dscr"": 59.5, ""debt_to_equity"": 43.2, ""interest_coverage"": 51.4, ""ebitda_margin"": 83.8, ""pat_margin"": 81.1}",37,100,2026-03-12T13:20:11.493048
CAM_00370,COMP_00370,L82972TR2010PLC000370,Energy,-0.422788,0.8019,normal,normal,"{""dscr"": 27.0, ""debt_to_equity"": 81.1, ""interest_coverage"": 24.3, ""ebitda_margin"": 29.7, ""pat_margin"": 24.3}",37,100,2026-03-12T13:20:11.493200
CAM_00401,COMP_00401,L56774TN2010PLC000401,Energy,-0.467986,0.6209,normal,normal,"{""dscr"": 86.5, ""debt_to_equity"": 18.9, ""interest_coverage"": 89.2, ""ebitda_margin"": 43.2, ""pat_margin"": 78.4}",37,100,2026-03-12T13:20:11.493356
CAM_00418,COMP_00418,L42912PY2010PLC000418,Energy,-0.47843,0.579,normal,normal,"{""dscr"": 97.3, ""debt_to_equity"": 5.4, ""interest_coverage"": 91.9, ""ebitda_margin"": 40.5, ""pat_margin"": 78.4}",37,100,2026-03-12T13:20:11.493534
CAM_00430,COMP_00430,L30667MZ2010PLC000430,Energy,-0.467413,0.6232,normal,normal,"{""dscr"": 89.2, ""debt_to_equity"": 10.8, ""interest_coverage"": 86.5, ""ebitda_margin"": 45.9, ""pat_margin"": 78.4}",37,100,2026-03-12T13:20:11.493700
CAM_00494,COMP_00494,L64235MZ2010PLC000494,Energy,-0.503495,0.4786,normal,normal,"{""dscr"": 54.1, ""debt_to_equity"": 91.9, ""interest_coverage"": 62.2, ""ebitda_margin"": 94.6, ""pat_margin"": 91.9}",37,100,2026-03-12T13:20:11.493849
CAM_00535,COMP_00535,L79766GJ2010PLC000535,Energy,-0.373347,1.0,normal,normal,"{""dscr"": 45.9, ""debt_to_equity"": 81.1, ""interest_coverage"": 48.6, ""ebitda_margin"": 75.7, ""pat_margin"": 78.4}",37,100,2026-03-12T13:20:11.493998
CAM_00665,COMP_00665,L10578TR2010PLC000665,Energy,-0.454234,0.676,normal,normal,"{""dscr"": 64.9, ""debt_to_equity"": 54.1, ""interest_coverage"": 67.6, ""ebitda_margin"": 54.1, ""pat_margin"": 78.4}",37,100,2026-03-12T13:20:11.494144
CAM_00716,COMP_00716,L71863TR2010PLC000716,Energy,-0.511183,0.4478,normal,normal,"{""dscr"": 10.8, ""debt_to_equity"": 94.6, ""interest_coverage"": 35.1, ""ebitda_margin"": 78.4, ""pat_margin"": 48.6}",37,100,2026-03-12T13:20:11.494292
CAM_00719,COMP_00719,L61882NL2010PLC000719,Energy,-0.622976,0.0,outlier,extreme_outlier,"{""dscr"": 67.6, ""debt_to_equity"": 32.4, ""interest_coverage"": 70.3, ""ebitda_margin"": 97.3, ""pat_margin"": 100.0}",37,100,2026-03-12T13:20:11.494450
CAM_00776,COMP_00776,L29074OR2010PLC000776,Energy,-0.4975,0.5026,normal,normal,"{""dscr"": 51.4, ""debt_to_equity"": 40.5, ""interest_coverage"": 32.4, ""ebitda_margin"": 5.4, ""pat_margin"": 2.7}",37,100,2026-03-12T13:20:11.494631
CAM_00828,COMP_00828,L71004DD2010PLC000828,Energy,-0.563557,0.238,outlier,anomalous,"{""dscr"": 78.4, ""debt_to_equity"": 21.6, ""interest_coverage"": 73.0, ""ebitda_margin"": 2.7, ""pat_margin"": 18.9}",37,100,2026-03-12T13:20:11.494787
CAM_00829,COMP_00829,L64990GJ2010PLC000829,Energy,-0.531112,0.368,normal,normal,"{""dscr"": 21.6, ""debt_to_equity"": 100.0, ""interest_coverage"": 18.9, ""ebitda_margin"": 89.2, ""pat_margin"": 45.9}",37,100,2026-03-12T13:20:11.494934
CAM_00939,COMP_00939,L90926BR2010PLC000939,Energy,-0.373347,1.0,normal,normal,"{""dscr"": 45.9, ""debt_to_equity"": 81.1, ""interest_coverage"": 48.6, ""ebitda_margin"": 75.7, ""pat_margin"": 78.4}",37,100,2026-03-12T13:20:11.495082
CAM_00988,COMP_00988,L59984MP2010PLC000988,Energy,-0.434783,0.7539,normal,normal,"{""dscr"": 35.1, ""debt_to_equity"": 83.8, ""interest_coverage"": 16.2, ""ebitda_margin"": 37.8, ""pat_margin"": 27.0}",37,100,2026-03-12T13:20:11.495229
CAM_01147,COMP_01147,L67199ML2010PLC001147,Energy,-0.478594,0.5784,normal,normal,"{""dscr"": 73.0, ""debt_to_equity"": 29.7, ""interest_coverage"": 75.7, ""ebitda_margin"": 62.2, ""pat_margin"": 86.5}",37,100,2026-03-12T13:20:11.495379
CAM_01298,COMP_01298,L40496BR2010PLC001298,Energy,-0.614453,0.0341,outlier,extreme_outlier,"{""dscr"": 94.6, ""debt_to_equity"": 27.0, ""interest_coverage"": 97.3, ""ebitda_margin"": 86.5, ""pat_margin"": 94.6}",37,100,2026-03-12T13:20:11.495553
CAM_01410,COMP_01410,L58952MH2010PLC001410,Energy,-0.463096,0.6405,normal,normal,"{""dscr"": 24.3, ""debt_to_equity"": 89.2, ""interest_coverage"": 56.8, ""ebitda_margin"": 81.1, ""pat_margin"": 83.8}",37,100,2026-03-12T13:20:11.495713
CAM_01411,COMP_01411,L53064AR2010PLC001411,Energy,-0.526984,0.3845,normal,normal,"{""dscr"": 81.1, ""debt_to_equity"": 16.2, ""interest_coverage"": 83.8, ""ebitda_margin"": 8.1, ""pat_margin"": 35.1}",37,100,2026-03-12T13:20:11.495862
CAM_01422,COMP_01422,L20600TN2010PLC001422,Energy,-0.448665,0.6983,normal,normal,"{""dscr"": 13.5, ""debt_to_equity"": 56.8, ""interest_coverage"": 29.7, ""ebitda_margin"": 51.4, ""pat_margin"": 32.4}",37,100,2026-03-12T13:20:11.496009
CAM_01456,COMP_01456,L98361AN2010PLC001456,Energy,-0.522619,0.402,normal,normal,"{""dscr"": 91.9, ""debt_to_equity"": 2.7, ""interest_coverage"": 94.6, ""ebitda_margin"": 24.3, ""pat_margin"": 43.2}",37,100,2026-03-12T13:20:11.496155
CAM_01484,COMP_01484,L37456MN2010PLC001484,Energy,-0.473285,0.5997,normal,normal,"{""dscr"": 18.9, ""debt_to_equity"": 45.9, ""interest_coverage"": 13.5, ""ebitda_margin"": 10.8, ""pat_margin"": 5.4}",37,100,2026-03-12T13:20:11.496301
CAM_01531,COMP_01531,L59614BR2010PLC001531,Energy,-0.544667,0.3137,normal,normal,"{""dscr"": 32.4, ""debt_to_equity"": 97.3, ""interest_coverage"": 48.6, ""ebitda_margin"": 91.9, ""pat_margin"": 89.2}",37,100,2026-03-12T13:20:11.496447
CAM_01616,COMP_01616,L24730MP2010PLC001616,Energy,-0.585235,0.1512,outlier,extreme_outlier,"{""dscr"": 100.0, ""debt_to_equity"": 8.1, ""interest_coverage"": 100.0, ""ebitda_margin"": 27.0, ""pat_margin"": 51.4}",37,100,2026-03-12T13:20:11.496627
CAM_01622,COMP_01622,L40845KA2010PLC001622,Energy,-0.474688,0.594,normal,normal,"{""dscr"": 8.1, ""debt_to_equity"": 86.5, ""interest_coverage"": 8.1, ""ebitda_margin"": 21.6, ""pat_margin"": 16.2}",37,100,2026-03-12T13:20:11.496783
CAM_01860,COMP_01860,L64713NL2010PLC001860,Energy,-0.538351,0.339,normal,normal,"{""dscr"": 56.8, ""debt_to_equity"": 59.5, ""interest_coverage"": 54.1, ""ebitda_margin"": 100.0, ""pat_margin"": 97.3}",37,100,2026-03-12T13:20:11.496931
CAM_02057,COMP_02057,L86059PY2010PLC002057,Energy,-0.488718,0.5378,normal,normal,"{""dscr"": 5.4, ""debt_to_equity"": 48.6, ""interest_coverage"": 5.4, ""ebitda_margin"": 32.4, ""pat_margin"": 8.1}",37,100,2026-03-12T13:20:11.497079
CAM_02086,COMP_02086,L47232GA2010PLC002086,Energy,-0.453732,0.678,normal,normal,"{""dscr"": 75.7, ""debt_to_equity"": 24.3, ""interest_coverage"": 64.9, ""ebitda_margin"": 56.8, ""pat_margin"": 78.4}",37,100,2026-03-12T13:20:11.497225
CAM_00012,COMP_00012,L43615MP2010PLC000012,Healthcare,-0.453792,0.8541,normal,normal,"{""dscr"": 33.3, ""debt_to_equity"": 84.0, ""interest_coverage"": 42.0, ""ebitda_margin"": 95.1, ""pat_margin"": 83.3}",162,200,2026-03-12T13:20:12.052262
CAM_00015,COMP_00015,L89692WB2010PLC000015,Healthcare,-0.482156,0.7481,normal,normal,"{""dscr"": 87.7, ""debt_to_equity"": 19.8, ""interest_coverage"": 89.5, ""ebitda_margin"": 32.7, ""pat_margin"": 51.2}",162,200,2026-03-12T13:20:12.052481
CAM_00017,COMP_00017,L20702AP2010PLC000017,Healthcare,-0.431082,0.939,normal,normal,"{""dscr"": 25.3, ""debt_to_equity"": 68.5, ""interest_coverage"": 19.1, ""ebitda_margin"": 61.1, ""pat_margin"": 45.1}",162,200,2026-03-12T13:20:12.052697
CAM_00023,COMP_00023,L60989AR2010PLC000023,Healthcare,-0.526629,0.5818,outlier,anomalous,"{""dscr"": 0.6, ""debt_to_equity"": 93.2, ""interest_coverage"": 5.6, ""ebitda_margin"": 27.8, ""pat_margin"": 11.7}",162,200,2026-03-12T13:20:12.052865
CAM_00070,COMP_00070,L87625KL2010PLC000070,Healthcare,-0.417898,0.9883,normal,normal,"{""dscr"": 30.9, ""debt_to_equity"": 64.2, ""interest_coverage"": 27.2, ""ebitda_margin"": 47.5, ""pat_margin"": 40.1}",162,200,2026-03-12T13:20:12.053022
CAM_00076,COMP_00076,L40973AN2010PLC000076,Healthcare,-0.427345,0.953,normal,normal,"{""dscr"": 6.8, ""debt_to_equity"": 62.3, ""interest_coverage"": 11.7, ""ebitda_margin"": 42.6, ""pat_margin"": 27.2}",162,200,2026-03-12T13:20:12.053177
CAM_00084,COMP_00084,L33441PY2010PLC000084,Healthcare,-0.454269,0.8523,normal,normal,"{""dscr"": 61.7, ""debt_to_equity"": 38.3, ""interest_coverage"": 58.0, ""ebitda_margin"": 8.6, ""pat_margin"": 16.0}",162,200,2026-03-12T13:20:12.053333
CAM_00094,COMP_00094,L82512LD2010PLC000094,Healthcare,-0.447457,0.8778,normal,normal,"{""dscr"": 73.5, ""debt_to_equity"": 38.9, ""interest_coverage"": 86.4, ""ebitda_margin"": 51.2, ""pat_margin"": 62.3}",162,200,2026-03-12T13:20:12.053485
CAM_00097,COMP_00097,L31111AP2010PLC000097,Healthcare,-0.474393,0.7771,normal,normal,"{""dscr"": 65.4, ""debt_to_equity"": 80.2, ""interest_coverage"": 79.6, ""ebitda_margin"": 65.4, ""pat_margin"": 71.0}",162,200,2026-03-12T13:20:12.053939
CAM_00101,COMP_00101,L39237LD2010PLC000101,Healthcare,-0.50056,0.6793,normal,normal,"{""dscr"": 70.4, ""debt_to_equity"": 55.6, ""interest_coverage"": 84.0, ""ebitda_margin"": 88.3, ""pat_margin"": 96.3}",162,200,2026-03-12T13:20:12.054193
CAM_00103,COMP_00103,L54674AP2010PLC000103,Healthcare,-0.479541,0.7578,normal,normal,"{""dscr"": 80.2, ""debt_to_equity"": 29.6, ""interest_coverage"": 75.3, ""ebitda_margin"": 88.9, ""pat_margin"": 93.2}",162,200,2026-03-12T13:20:12.054382
CAM_00110,COMP_00110,L81932GA2010PLC000110,Healthcare,-0.479147,0.7593,normal,normal,"{""dscr"": 47.5, ""debt_to_equity"": 23.5, ""interest_coverage"": 34.0, ""ebitda_margin"": 3.1, ""pat_margin"": 6.8}",162,200,2026-03-12T13:20:12.054575
CAM_00113,COMP_00113,L45201MZ2010PLC000113,Healthcare,-0.446669,0.8807,normal,normal,"{""dscr"": 5.6, ""debt_to_equity"": 58.0, ""interest_coverage"": 4.9, ""ebitda_margin"": 25.9, ""pat_margin"": 10.5}",162,200,2026-03-12T13:20:12.054762
CAM_00121,COMP_00121,L73377KL2010PLC000121,Healthcare,-0.520438,0.6049,normal,normal,"{""dscr"": 96.3, ""debt_to_equity"": 2.5, ""interest_coverage"": 93.2, ""ebitda_margin"": 48.8, ""pat_margin"": 64.2}",162,200,2026-03-12T13:20:12.054929
CAM_00133,COMP_00133,L16803JH2010PLC000133,Healthcare,-0.630933,0.1919,outlier,extreme_outlier,"{""dscr"": 98.1, ""debt_to_equity"": 4.9, ""interest_coverage"": 98.1, ""ebitda_margin"": 77.8, ""pat_margin"": 98.1}",162,200,2026-03-12T13:20:12.055095
CAM_00134,COMP_00134,L13379LD2010PLC000134,Healthcare,-0.50795,0.6516,normal,normal,"{""dscr"": 92.6, ""debt_to_equity"": 4.3, ""interest_coverage"": 85.8, ""ebitda_margin"": 64.2, ""pat_margin"": 74.7}",162,200,2026-03-12T13:20:12.055261
CAM_00142,COMP_00142,L38506AP2010PLC000142,Healthcare,-0.490039,0.7186,normal,normal,"{""dscr"": 4.9, ""debt_to_equity"": 73.5, ""interest_coverage"": 0.6, ""ebitda_margin"": 35.8, ""pat_margin"": 9.9}",162,200,2026-03-12T13:20:12.055429
CAM_00144,COMP_00144,L17031SK2010PLC000144,Healthcare,-0.605351,0.2875,outlier,anomalous,"{""dscr"": 98.8, ""debt_to_equity"": 3.1, ""interest_coverage"": 97.5, ""ebitda_margin"": 50.0, ""pat_margin"": 68.5}",162,200,2026-03-12T13:20:12.055631
CAM_00188,COMP_00188,L98381TR2010PLC000188,Healthcare,-0.475068,0.7746,normal,normal,"{""dscr"": 19.8, ""debt_to_equity"": 87.7, ""interest_coverage"": 35.2, ""ebitda_margin"": 93.8, ""pat_margin"": 77.2}",162,200,2026-03-12T13:20:12.055806
CAM_00191,COMP_00191,L72992CG2010PLC000191,Healthcare,-0.511176,0.6396,normal,normal,"{""dscr"": 92.0, ""debt_to_equity"": 13.6, ""interest_coverage"": 90.1, ""ebitda_margin"": 75.9, ""pat_margin"": 88.9}",162,200,2026-03-12T13:20:12.055972
CAM_00206,COMP_00206,L32319MH2010PLC000206,Healthcare,-0.557109,0.4679,outlier,anomalous,"{""dscr"": 93.2, ""debt_to_equity"": 14.8, ""interest_coverage"": 92.6, ""ebitda_margin"": 6.2, ""pat_margin"": 29.0}",162,200,2026-03-12T13:20:12.056138
CAM_00229,COMP_00229,L84143KA2010PLC000229,Healthcare,-0.443979,0.8908,normal,normal,"{""dscr"": 31.5, ""debt_to_equity"": 90.1, ""interest_coverage"": 24.7, ""ebitda_margin"": 51.9, ""pat_margin"": 42.0}",162,200,2026-03-12T13:20:12.056306
CAM_00236,COMP_00236,L25866OR2010PLC000236,Healthcare,-0.475337,0.7736,normal,normal,"{""dscr"": 77.8, ""debt_to_equity"": 63.0, ""interest_coverage"": 83.3, ""ebitda_margin"": 71.6, ""pat_margin"": 80.2}",162,200,2026-03-12T13:20:12.056467
CAM_00246,COMP_00246,L66552MZ2010PLC000246,Healthcare,-0.420252,0.9795,normal,normal,"{""dscr"": 30.2, ""debt_to_equity"": 47.5, ""interest_coverage"": 18.5, ""ebitda_margin"": 29.0, ""pat_margin"": 24.7}",162,200,2026-03-12T13:20:12.056672
CAM_00250,COMP_00250,L40452TN2010PLC000250,Healthcare,-0.426094,0.9577,normal,normal,"{""dscr"": 25.9, ""debt_to_equity"": 61.7, ""interest_coverage"": 43.2, ""ebitda_margin"": 44.4, ""pat_margin"": 45.7}",162,200,2026-03-12T13:20:12.056843
CAM_00285,COMP_00285,L78033BR2010PLC000285,Healthcare,-0.553069,0.483,outlier,anomalous,"{""dscr"": 94.4, ""debt_to_equity"": 15.4, ""interest_coverage"": 96.3, ""ebitda_margin"": 12.3, ""pat_margin"": 35.2}",162,200,2026-03-12T13:20:12.057009
CAM_00306,COMP_00306,L39920MP2010PLC000306,Healthcare,-0.428777,0.9476,normal,normal,"{""dscr"": 48.1, ""debt_to_equity"": 45.7, ""interest_coverage"": 32.1, ""ebitda_margin"": 54.3, ""pat_margin"": 46.3}",162,200,2026-03-12T13:20:12.057172
CAM_00307,COMP_00307,L54277JH2010PLC000307,Healthcare,-0.469416,0.7957,normal,normal,"{""dscr"": 35.2, ""debt_to_equity"": 95.1, ""interest_coverage"": 36.4, ""ebitda_margin"": 82.7, ""pat_margin"": 66.0}",162,200,2026-03-12T13:20:12.057336
CAM_00315,COMP_00315,L31232SK2010PLC000315,Healthcare,-0.430899,0.9397,normal,normal,"{""dscr"": 12.3, ""debt_to_equity"": 82.1, ""interest_coverage"": 25.9, ""ebitda_margin"": 46.9, ""pat_margin"": 39.5}",162,200,2026-03-12T13:20:12.057516
CAM_00321,COMP_00321,L15395SK2010PLC000321,Healthcare,-0.482544,0.7466,normal,normal,"{""dscr"": 17.3, ""debt_to_equity"": 54.3, ""interest_coverage"": 10.5, ""ebitda_margin"": 8.0, ""pat_margin"": 1.9}",162,200,2026-03-12T13:20:12.057705
CAM_00342,COMP_00342,L35522AN2010PLC000342,Healthcare,-0.428882,0.9472,normal,normal,"{""dscr"": 69.1, ""debt_to_equity"": 22.2, ""interest_coverage"": 69.1, ""ebitda_margin"": 63.6, ""pat_margin"": 64.8}",162,200,2026-03-12T13:20:12.057869
CAM_00363,COMP_00363,L66375KL2010PLC000363,Healthcare,-0.483294,0.7438,normal,normal,"{""dscr"": 26.5, ""debt_to_equity"": 96.3, ""interest_coverage"": 48.8, ""ebitda_margin"": 46.3, ""pat_margin"": 50.0}",162,200,2026-03-12T13:20:12.058025
CAM_00411,COMP_00411,L12315NL2010PLC000411,Healthcare,-0.436854,0.9174,normal,normal,"{""dscr"": 69.8, ""debt_to_equity"": 17.3, ""interest_coverage"": 56.8, ""ebitda_margin"": 16.7, ""pat_margin"": 28.4}",162,200,2026-03-12T13:20:12.058189
CAM_00423,COMP_00423,L41133KA2010PLC000423,Healthcare,-0.495325,0.6988,normal,normal,"{""dscr"": 91.4, ""debt_to_equity"": 9.3, ""interest_coverage"": 87.0, ""ebitda_margin"": 29.6, ""pat_margin"": 48.8}",162,200,2026-03-12T13:20:12.058352
CAM_00429,COMP_00429,L99002MN2010PLC000429,Healthcare,-0.521749,0.6,normal,normal,"{""dscr"": 72.8, ""debt_to_equity"": 11.1, ""interest_coverage"": 43.8, ""ebitda_margin"": 1.2, ""pat_margin"": 1.2}",162,200,2026-03-12T13:20:12.058524
CAM_00436,COMP_00436,L15144MP2010PLC000436,Healthcare,-0.460238,0.83,normal,normal,"{""dscr"": 54.3, ""debt_to_equity"": 18.5, ""interest_coverage"": 29.0, ""ebitda_margin"": 9.9, ""pat_margin"": 12.3}",162,200,2026-03-12T13:20:12.058705
CAM_00478,COMP_00478,L63576OR2010PLC000478,Healthcare,-0.506396,0.6574,normal,normal,"{""dscr"": 9.3, ""debt_to_equity"": 91.4, ""interest_coverage"": 17.9, ""ebitda_margin"": 90.7, ""pat_margin"": 61.7}",162,200,2026-03-12T13:20:12.058865
CAM_00524,COMP_00524,L96011ML2010PLC000524,Healthcare,-0.459231,0.8338,normal,normal,"{""dscr"": 79.0, ""debt_to_equity"": 46.3, ""interest_coverage"": 74.7, ""ebitda_margin"": 45.1, ""pat_margin"": 55.6}",162,200,2026-03-12T13:20:12.059032
CAM_00544,COMP_00544,L75010KL2010PLC000544,Healthcare,-0.438271,0.9121,normal,normal,"{""dscr"": 82.1, ""debt_to_equity"": 26.5, ""interest_coverage"": 75.9, ""ebitda_margin"": 48.1, ""pat_margin"": 58.6}",162,200,2026-03-12T13:20:12.059190
CAM_00581,COMP_00581,L63019GA2010PLC000581,Healthcare,-0.527687,0.5778,outlier,anomalous,"{""dscr"": 2.5, ""debt_to_equity"": 99.4, ""interest_coverage"": 1.9, ""ebitda_margin"": 50.6, ""pat_margin"": 17.3}",162,200,2026-03-12T13:20:12.059344
CAM_00593,COMP_00593,L87962TR2010PLC000593,Healthcare,-0.463528,0.8177,normal,normal,"{""dscr"": 21.6, ""debt_to_equity"": 94.4, ""interest_coverage"": 14.2, ""ebitda_margin"": 33.3, ""pat_margin"": 21.0}",162,200,2026-03-12T13:20:12.059527
CAM_00600,COMP_00600,L76729MN2010PLC000600,Healthcare,-0.425984,0.9581,normal,normal,"{""dscr"": 39.5, ""debt_to_equity"": 72.8, ""interest_coverage"": 40.7, ""ebitda_margin"": 83.3, ""pat_margin"": 72.2}",162,200,2026-03-12T13:20:12.059722
CAM_00622,COMP_00622,L79192MZ2010PLC000622,Healthcare,-0.516278,0.6205,normal,normal,"{""dscr"": 71.0, ""debt_to_equity"": 5.6, ""interest_coverage"": 49.4, ""ebitda_margin"": 1.9, ""pat_margin"": 4.3}",162,200,2026-03-12T13:20:12.059899
CAM_00628,COMP_00628,L21033AR2010PLC000628,Healthcare,-0.457666,0.8396,normal,normal,"{""dscr"": 23.5, ""debt_to_equity"": 56.8, ""interest_coverage"": 16.7, ""ebitda_margin"": 72.8, ""pat_margin"": 50.6}",162,200,2026-03-12T13:20:12.060068
CAM_00643,COMP_00643,L30847TR2010PLC000643,Healthcare,-0.490463,0.717,normal,normal,"{""dscr"": 89.5, ""debt_to_equity"": 19.1, ""interest_coverage"": 84.6, ""ebitda_margin"": 80.9, ""pat_margin"": 91.4}",162,200,2026-03-12T13:20:12.060236
CAM_00654,COMP_00654,L60454AN2010PLC000654,Healthcare,-0.483714,0.7422,normal,normal,"{""dscr"": 40.7, ""debt_to_equity"": 21.6, ""interest_coverage"": 21.6, ""ebitda_margin"": 4.3, ""pat_margin"": 3.7}",162,200,2026-03-12T13:20:12.060387
CAM_00678,COMP_00678,L26813MZ2010PLC000678,Healthcare,-0.520151,0.606,normal,normal,"{""dscr"": 68.5, ""debt_to_equity"": 1.9, ""interest_coverage"": 38.3, ""ebitda_margin"": 3.7, ""pat_margin"": 9.3}",162,200,2026-03-12T13:20:12.060558
CAM_00701,COMP_00701,L35230MP2010PLC000701,Healthcare,-0.463636,0.8173,normal,normal,"{""dscr"": 85.8, ""debt_to_equity"": 27.2, ""interest_coverage"": 90.7, ""ebitda_margin"": 58.6, ""pat_margin"": 70.4}",162,200,2026-03-12T13:20:12.060733
CAM_00703,COMP_00703,L55915MZ2010PLC000703,Healthcare,-0.455837,0.8465,normal,normal,"{""dscr"": 78.4, ""debt_to_equity"": 14.2, ""interest_coverage"": 73.5, ""ebitda_margin"": 17.3, ""pat_margin"": 34.0}",162,200,2026-03-12T13:20:12.060888
CAM_00704,COMP_00704,L83428GA2010PLC000704,Healthcare,-0.440465,0.9039,normal,normal,"{""dscr"": 34.0, ""debt_to_equity"": 75.3, ""interest_coverage"": 53.7, ""ebitda_margin"": 36.4, ""pat_margin"": 42.6}",162,200,2026-03-12T13:20:12.061044
CAM_00705,COMP_00705,L96420BR2010PLC000705,Healthcare,-0.445307,0.8858,normal,normal,"{""dscr"": 32.7, ""debt_to_equity"": 74.7, ""interest_coverage"": 32.7, ""ebitda_margin"": 87.7, ""pat_margin"": 67.9}",162,200,2026-03-12T13:20:12.061196
CAM_00743,COMP_00743,L68634KL2010PLC000743,Healthcare,-0.423346,0.9679,normal,normal,"{""dscr"": 55.6, ""debt_to_equity"": 48.1, ""interest_coverage"": 56.2, ""ebitda_margin"": 70.4, ""pat_margin"": 65.4}",162,200,2026-03-12T13:20:12.061358
CAM_00745,COMP_00745,L99135GA2010PLC000745,Healthcare,-0.477028,0.7672,normal,normal,"{""dscr"": 63.6, ""debt_to_equity"": 50.6, ""interest_coverage"": 71.6, ""ebitda_margin"": 9.3, ""pat_margin"": 25.3}",162,200,2026-03-12T13:20:12.061545
CAM_00770,COMP_00770,L43672DD2010PLC000770,Healthcare,-0.433035,0.9317,normal,normal,"{""dscr"": 42.0, ""debt_to_equity"": 71.6, ""interest_coverage"": 51.2, ""ebitda_margin"": 87.0, ""pat_margin"": 78.4}",162,200,2026-03-12T13:20:12.061717
CAM_00774,COMP_00774,L15681AS2010PLC000774,Healthcare,-0.424326,0.9643,normal,normal,"{""dscr"": 48.8, ""debt_to_equity"": 43.8, ""interest_coverage"": 45.7, ""ebitda_margin"": 60.5, ""pat_margin"": 57.4}",162,200,2026-03-12T13:20:12.061872
CAM_00784,COMP_00784,L76703MZ2010PLC000784,Healthcare,-0.444465,0.889,normal,normal,"{""dscr"": 51.9, ""debt_to_equity"": 67.3, ""interest_coverage"": 71.0, ""ebitda_margin"": 79.0, ""pat_margin"": 81.5}",162,200,2026-03-12T13:20:12.062023
CAM_00798,COMP_00798,L51398OR2010PLC000798,Healthcare,-0.452739,0.858,normal,normal,"{""dscr"": 56.8, ""debt_to_equity"": 76.5, ""interest_coverage"": 50.6, ""ebitda_margin"": 91.4, ""pat_margin"": 82.1}",162,200,2026-03-12T13:20:12.062174
CAM_00813,COMP_00813,L70804JH2010PLC000813,Healthcare,-0.47681,0.7681,normal,normal,"{""dscr"": 14.8, ""debt_to_equity"": 71.0, ""interest_coverage"": 15.4, ""ebitda_margin"": 6.8, ""pat_margin"": 3.1}",162,200,2026-03-12T13:20:12.062349
CAM_00820,COMP_00820,L86928AN2010PLC000820,Healthcare,-0.446966,0.8796,normal,normal,"{""dscr"": 49.4, ""debt_to_equity"": 43.2, ""interest_coverage"": 30.2, ""ebitda_margin"": 13.0, ""pat_margin"": 14.2}",162,200,2026-03-12T13:20:12.062546
CAM_00885,COMP_00885,L53572MP2010PLC000885,Healthcare,-0.436782,0.9177,normal,normal,"{""dscr"": 71.6, ""debt_to_equity"": 30.9, ""interest_coverage"": 82.1, ""ebitda_margin"": 71.0, ""pat_margin"": 79.0}",162,200,2026-03-12T13:20:12.062740
CAM_00894,COMP_00894,L38429CG2010PLC000894,Healthcare,-0.441178,0.9013,normal,normal,"{""dscr"": 20.4, ""debt_to_equity"": 46.9, ""interest_coverage"": 8.0, ""ebitda_margin"": 27.2, ""pat_margin"": 13.0}",162,200,2026-03-12T13:20:12.062915
CAM_00909,COMP_00909,L68490DD2010PLC000909,Healthcare,-0.442562,0.8961,normal,normal,"{""dscr"": 19.1, ""debt_to_equity"": 61.1, ""interest_coverage"": 23.5, ""ebitda_margin"": 13.6, ""pat_margin"": 13.6}",162,200,2026-03-12T13:20:12.063084
CAM_00917,COMP_00917,L17105DN2010PLC000917,Healthcare,-0.455164,0.849,normal,normal,"{""dscr"": 10.5, ""debt_to_equity"": 59.3, ""interest_coverage"": 9.9, ""ebitda_margin"": 67.9, ""pat_margin"": 40.7}",162,200,2026-03-12T13:20:12.063237
