SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,sector,project_sector,company_id,case_id,gstin,revenue_cr,profit_cr,debt_cr,equity_cr,interest_expense_cr,scenario_type,trend_type
LGBBROSLTD,LG Balakrishnan & Bros Limited,EQ,30-MAR-2010,10,1,INE337A01034,10,Consumer Cyclical,Retail,COMP_01140,CAM_01140,25TAHVF7154F1Z4,293.1306741089583,40.12791750623915,126.59163772353504,138.4400937791958,7.839507766780865,moderate_anomaly,growing
LGEINDIA,LG Electronics India Limited,EQ,14-OCT-2025,10,1,INE324D01010,10,Technology,IT,COMP_01141,CAM_01141,24SAKGU5119U1Z8,417.35382894676366,40.4510549548158,158.91717145207076,244.3862056220532,10.004464711896324,normal,growing
LGHL,Laxmi Goldorna House Limited,EQ,10-NOV-2023,10,1,INE258Y01016,10,Consumer Cyclical,Retail,COMP_01142,CAM_01142,30ZGALX0450G1Z8,285.6540314637536,31.89428880470609,234.23670570524573,198.56161683892813,13.544715484156306,normal,declining
LIBAS,Libas Consumer Products Limited,EQ,23-JUL-2019,10,1,INE908V01012,10,Consumer Cyclical,Retail,COMP_01143,CAM_01143,19NBGVB1124W1Z4,57.68099634589075,6.887634411098262,45.09958875130716,37.56128098043183,2.304069477033865,moderate_anomaly,stable
LIBERTSHOE,Liberty Shoes Limited,EQ,27-SEP-1995,10,1,INE557B01019,10,Consumer Cyclical,Retail,COMP_01144,CAM_01144,15NWXXF3985Z1Z9,211.06394741153903,30.43835558208169,71.16761220803069,132.27538228181965,7.624214936324507,normal,volatile
LICHSGFIN,LIC Housing Finance Limited,EQ,29-JUL-1998,2,1,INE115A01026,2,Financial Services,NBFC,COMP_01145,CAM_01145,17XOIUF2089H1Z3,208.2518287001692,16.230511929054597,138.14552605851665,120.86604282831873,7.907061250636294,normal,stable
LICI,Life Insurance Corporation Of India,EQ,17-MAY-2022,10,1,INE0J1Y01017,10,Financial Services,NBFC,COMP_01146,CAM_01146,12XKMQK0753L1Z4,792.4919804796431,72.86847152912372,499.47630079790105,415.3789980971236,17.498526016544062,normal,growing
LIKHITHA,Likhitha Infrastructure Limited,EQ,15-OCT-2020,5,1,INE060901027,5,Energy,Infrastructure,COMP_01147,CAM_01147,17VCCFM1238B1Z2,656.1739961357375,82.41978003927152,216.5360665672491,372.0035823942685,19.29772500714296,normal,stable
LINC,Linc Limited,EQ,09-MAR-2015,5,1,INE802B01027,5,Industrials,Manufacturing,COMP_01148,CAM_01148,11QIDXO5874Z1Z4,499.7437380673273,88.11901032849406,257.2842907048488,199.9841827076864,28.9223419665328,normal,stable
LINCOLN,Lincoln Pharmaceuticals Limited,EQ,17-DEC-2015,10,1,INE405C01035,10,Healthcare,Pharma,COMP_01149,CAM_01149,14AHXLJ9939I1Z4,624.0051915786354,53.65116410934986,452.71083327034313,462.4143097624511,35.42858945020822,normal,stable
LINDEINDIA,Linde India Limited,EQ,16-JUN-1999,10,1,INE473A01011,10,Basic Materials,Manufacturing,COMP_01150,CAM_01150,10UMSFO1948V1Z6,268.82972026414615,25.994987514460213,159.14280501836518,153.26274821175755,17.97836355320166,moderate_anomaly,stable
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,EQ,18-JUL-2016,1,1,INE093R01011,1,Industrials,Manufacturing,COMP_01151,CAM_01151,17WWTVX8421D1Z5,282.28530411042334,46.76526353007646,88.69224472704114,152.88433871004577,4.563428262109417,normal,declining
LLOYDSENT,Lloyds Enterprises Limited,EQ,17-OCT-2024,1,1,INE080I01025,1,Basic Materials,Manufacturing,COMP_01152,CAM_01152,34ITDEG6610Q1Z9,316.9567265571762,34.59796055269985,201.87016420721915,197.9588598818877,11.15373384735144,extreme_anomaly,stable
LLOYDSME,Lloyds Metals And Energy Limited,EQ,17-JUL-2023,1,1,INE281B01032,1,Basic Materials,Manufacturing,COMP_01153,CAM_01153,28DOYOQ4977G1Z4,421.41353184043567,53.09302324945703,173.86128481449038,248.1069824523412,17.151336181025414,normal,growing
LMW,LMW Limited,EQ,29-MAR-1995,10,1,INE269B01029,10,Industrials,Manufacturing,COMP_01154,CAM_01154,34CTSAS8326H1Z5,207.56629387302192,36.86503222054174,114.65913312216472,161.63070975020094,7.074887856651736,moderate_anomaly,stable
LODHA,Lodha Developers Limited,EQ,19-APR-2021,10,1,INE670K01029,10,Real Estate,Infrastructure,COMP_01155,CAM_01155,25BHTRQ5547T1Z7,817.1811490149096,99.71310861244086,499.47630079790105,509.3936842928089,36.297987640010575,normal,declining
LOKESHMACH,Lokesh Machines Limited,EQ,05-MAY-2006,10,1,INE397H01017,10,Industrials,Manufacturing,COMP_01156,CAM_01156,23HDKWG0909O1Z6,488.0987062117235,66.22174582144449,340.6778917106301,384.0846034179547,25.664116567998505,normal,stable
LORDSCHLO,Lords Chloro Alkali Limited,EQ,28-AUG-2023,10,1,INE846D01012,10,Basic Materials,Manufacturing,COMP_01157,CAM_01157,30QRMGK4272Y1Z3,432.3693494279305,67.66318580367512,199.5373714641064,249.0480200776045,10.035307051263183,normal,growing
LOTUSDEV,Sri Lotus Developers and Realty Limited,EQ,06-AUG-2025,1,1,INE0V9Q01010,1,Industrials,Manufacturing,COMP_01158,CAM_01158,17DADWI9313R1Z4,311.14127085889675,15.974497302761836,224.7545599726145,195.93960331231264,21.83104166853174,normal,growing
LOTUSEYE,Lotus Eye Hospital and Institute Limited,EQ,11-JUL-2008,10,1,INE947I01017,10,Healthcare,Pharma,COMP_01159,CAM_01159,15IGZHX1698V1Z2,242.113121719593,19.117975347572507,118.26202266300017,128.41038554786158,8.482243777988828,normal,growing
LOVABLE,Lovable Lingerie Limited,EQ,24-MAR-2011,10,1,INE597L01014,10,Consumer Cyclical,Retail,COMP_01160,CAM_01160,34BIDBA1898B1Z5,76.96981619263387,10.01188172612656,58.60076025022228,45.00208867395465,5.83103025073484,normal,declining
LOYALTEX,Loyal Textile Mills Limited,BE,11-AUG-2022,10,1,INE970D01010,10,Consumer Cyclical,Retail,COMP_01161,CAM_01161,17BINSW7352V1Z4,187.01234147783444,14.010299040257465,86.38532389369958,85.50502980150192,4.608596620774551,extreme_anomaly,declining
LPDC,Landmark Property Development Company Limited,EQ,12-AUG-2008,1,1,INE197J01017,1,Real Estate,Infrastructure,COMP_01162,CAM_01162,31ENOSC5514K1Z4,730.8515378505874,70.55209104698196,114.721926842313,340.8428244417597,6.543473441597115,normal,growing
LT,Larsen & Toubro Limited,EQ,23-JUN-2004,2,1,INE018A01030,2,Industrials,Manufacturing,COMP_01163,CAM_01163,34SZDYJ0937H1Z4,229.63080266667896,16.705415808202293,234.7156744007819,181.127099144788,24.42875033501313,normal,growing
LTF,L&T Finance Limited,EQ,12-AUG-2011,10,1,INE498L01015,10,Financial Services,NBFC,COMP_01164,CAM_01164,17EQZJB0876Y1Z7,148.35961903111337,10.298222282531457,91.77833959201725,65.5898528084809,9.205645329680785,normal,stable
LTFOODS,LT Foods Limited,EQ,18-DEC-2006,1,1,INE818H01020,1,Consumer Defensive,Retail,COMP_01165,CAM_01165,18OBJUW3704R1Z3,212.131716687536,36.52500953818971,149.30204488245585,133.10170413442316,8.39954736117494,normal,declining
LTM,LTIMindtree Limited,EQ,21-JUL-2016,1,1,INE214T01019,1,Technology,IT,COMP_01166,CAM_01166,23ITPMM1084N1Z5,220.7628669516215,28.39443630022333,163.93267427824935,153.1727543387868,17.69212273461398,normal,declining
LTTS,L&T Technology Services Limited,EQ,23-SEP-2016,2,1,INE010V01017,2,Technology,IT,COMP_01167,CAM_01167,25YACTY7898R1Z9,831.6341527958525,68.27323311989483,499.47630079790105,510.3726623987719,39.30807057452182,moderate_anomaly,declining
LUMAXIND,Lumax Industries Limited,EQ,06-SEP-1995,10,1,INE162B01018,10,Consumer Cyclical,Retail,COMP_01168,CAM_01168,32XXTFH1005T1Z9,198.83825515885576,31.693254798142043,86.85540422601262,102.3637688847879,7.377354827193806,normal,declining
LUMAXTECH,Lumax Auto Technologies Limited,EQ,16-JAN-2007,2,1,INE872H01027,2,Consumer Cyclical,Retail,COMP_01169,CAM_01169,26SMBBP3913Y1Z6,283.62521775652857,24.79721195871325,90.68873133681842,142.44086423898804,4.673977987590668,normal,stable
LUPIN,Lupin Limited,EQ,10-SEP-2001,2,1,INE326A01037,2,Healthcare,Pharma,COMP_01170,CAM_01170,31XRUQO6779V1Z1,386.64925844467393,64.10618160979367,402.8510486048162,279.122608846664,23.802215979028603,normal,stable
LUXIND,Lux Industries Limited,EQ,30-NOV-2015,2,1,INE150G01020,2,Consumer Cyclical,Retail,COMP_01171,CAM_01171,16QITJW2455L1Z9,291.2335441361992,37.84452338613607,141.88665787734138,224.0600184260832,7.911148887129853,normal,stable
LXCHEM,Laxmi Organic Industries Limited,EQ,25-MAR-2021,2,1,INE576O01020,2,Basic Materials,Manufacturing,COMP_01172,CAM_01172,10SVMQD4770Z1Z6,394.95675669076894,33.50161036401465,281.71294756869474,189.0909464331088,30.563700148405584,normal,volatile
LYKALABS,Lyka Labs Limited,EQ,08-FEB-1995,10,1,INE933A01014,10,Healthcare,Pharma,COMP_01173,CAM_01173,15RFOYA4749H1Z1,618.7064934566449,50.50324532075,281.78497641425554,445.4245280685945,18.627229375658725,normal,stable
LYPSAGEMS,Lypsa Gems & Jewellery Limited,EQ,05-NOV-2013,10,1,INE142K01011,10,Consumer Cyclical,Retail,COMP_01174,CAM_01174,23YJMCK0517A1Z7,125.68767884807832,11.847563064134356,130.7772933495198,100.16365450490544,14.818643338675365,extreme_anomaly,declining
M&M,Mahindra & Mahindra Limited,EQ,03-JAN-1996,5,1,INE101A01026,5,Consumer Cyclical,Retail,COMP_01175,CAM_01175,21XHBOR8549E1Z4,195.60059432547337,30.15772540761654,92.01877342664604,92.39776593185675,8.412880653168934,normal,stable
M&MFIN,Mahindra & Mahindra Financial Services Limited,EQ,17-MAR-2006,2,1,INE774D01024,2,Financial Services,NBFC,COMP_01176,CAM_01176,33NZAOP7650W1Z2,168.24929878224378,12.826838876638384,121.781903277775,81.18793551851667,6.085958894925581,extreme_anomaly,growing
MAANALU,Maan Aluminium Limited,BE,22-OCT-2007,5,1,INE215I01027,5,Basic Materials,Manufacturing,COMP_01177,CAM_01177,17SIFEI4913I1Z8,257.5748046976913,35.36292441488329,107.16988108738651,165.09543319524843,8.711218592692193,normal,volatile
MACPOWER,Macpower CNC Machines Limited,EQ,19-AUG-2020,10,1,INE155Z01011,10,Industrials,Manufacturing,COMP_01178,CAM_01178,13MDXAV1241R1Z6,345.83961758836745,41.522826182975976,101.8027358172564,154.67170989322693,10.451073443749555,moderate_anomaly,growing
MADHAV,Madhav Marbles and Granites Limited,EQ,20-DEC-2007,10,1,INE925C01016,10,Industrials,Manufacturing,COMP_01179,CAM_01179,32QDLIZ5076T1Z1,179.36891936875796,15.012990787645665,89.92695689482801,107.6628594610685,7.598861495382776,normal,growing
MADHUCON,Madhucon Projects Limited,EQ,05-OCT-2006,1,1,INE378D01032,1,Industrials,Manufacturing,COMP_01180,CAM_01180,16MUQCR1804P1Z5,374.3963624201602,51.19500801455845,129.09682045763563,220.81372469376765,15.484275024685816,normal,growing
MADRASFERT,Madras Fertilizers Limited,EQ,25-JUL-1997,10,1,INE414A01015,10,Basic Materials,Manufacturing,COMP_01181,CAM_01181,22WCTEP2394T1Z1,382.88216332859207,63.27034977895407,246.9473333611096,177.5726149095816,24.243560350414924,normal,declining
MAGADSUGAR,Magadh Sugar & Energy Limited,EQ,28-JUL-2017,10,1,INE347W01011,10,Consumer Defensive,Retail,COMP_01182,CAM_01182,18OWQTG6929O1Z2,113.22918066187724,7.928951928927096,18.899678643907823,59.93048363075263,1.468401889031529,moderate_anomaly,stable
MAGNUM,Magnum Ventures Limited,EQ,20-SEP-2007,10,1,INE387I01016,10,Basic Materials,Manufacturing,COMP_01183,CAM_01183,10FHHML6775C1Z9,147.8728767247402,14.04164335541509,98.20102712779422,117.09397527875932,10.17979228877127,normal,growing
MAHABANK,Bank of Maharashtra,EQ,12-APR-2004,10,1,INE457A01014,10,Financial Services,NBFC,COMP_01184,CAM_01184,25AFFYH9594M1Z3,516.2591651849149,76.86186094524334,450.8391580588506,315.5999321003524,39.30807057452182,normal,stable
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,EQ,21-JAN-1998,10,1,INE843B01013,10,Financial Services,NBFC,COMP_01185,CAM_01185,20KHLWT2315Q1Z6,209.8373704284408,18.996398746297853,136.9892597290738,102.02865178742456,9.250498523716718,moderate_anomaly,stable
MAHASTEEL,Mahamaya Steel Industries Limited,EQ,01-JUL-2016,10,1,INE451L01014,10,Basic Materials,Manufacturing,COMP_01186,CAM_01186,24JDUZA6975E1Z8,121.11039587668432,12.133647832664137,48.179256224214136,61.7074987030294,5.24456880578367,normal,stable
MAHEPC,Mahindra EPC Irrigation Limited,EQ,14-FEB-2020,10,1,INE215D01010,10,Industrials,Manufacturing,COMP_01187,CAM_01187,29YHTVC1235Y1Z1,143.47425156638593,9.597531017828093,125.19923540323184,94.72897112330158,7.821768813867004,normal,stable
MAHESHWARI,Maheshwari Logistics Limited,EQ,15-APR-2019,10,1,INE263W01010,10,Industrials,Manufacturing,COMP_01188,CAM_01188,15DSSRM5295W1Z8,485.6930830425149,73.50388454290109,178.19817779159905,287.7558219375292,9.491947404973384,moderate_anomaly,stable
MAHLIFE,Mahindra Lifespace Developers Limited,EQ,10-MAY-2000,10,1,INE813A01018,10,Real Estate,Infrastructure,COMP_01189,CAM_01189,31KGJGZ9080L1Z3,873.77723666848,99.71310861244086,252.8655076106712,510.3726623987719,16.792923455862155,normal,stable
MAHLOG,Mahindra Logistics Limited,EQ,10-NOV-2017,10,1,INE766P01016,10,Industrials,Manufacturing,COMP_01190,CAM_01190,35ZVWOP7566G1Z1,432.62249933957605,57.64664589556418,220.5255339524633,243.79420265105864,14.075148140965087,moderate_anomaly,stable
MAHSCOOTER,Maharashtra Scooters Limited,EQ,08-FEB-1995,10,1,INE288A01013,10,Financial Services,NBFC,COMP_01191,CAM_01191,35RGHWZ9058Z1Z7,112.20523396703707,19.88739706846621,115.78746812485625,86.89522517146752,13.194448861713784,normal,stable
MAHSEAMLES,Maharashtra Seamless Limited,EQ,25-AUG-2004,5,1,INE271B01025,5,Basic Materials,Manufacturing,COMP_01192,CAM_01192,26XNRNC8367X1Z4,247.131047688132,16.814148459897016,204.20796022282576,147.79263199276735,11.329944092193625,normal,growing
MAITHANALL,Maithan Alloys Limited,EQ,05-JUL-2011,10,1,INE683C01011,10,Basic Materials,Manufacturing,COMP_01193,CAM_01193,11THJMX5837G1Z8,158.71933852612574,14.412208175689262,68.42296662805406,73.1778507000423,3.598893025820044,normal,stable
MALLCOM,Mallcom (India) Limited,EQ,02-FEB-2022,10,1,INE389C01015,10,Industrials,Manufacturing,COMP_01194,CAM_01194,27GLXDT4776E1Z2,295.069436496635,51.71236856058973,57.44176815104908,139.02692224260298,5.609274193363725,normal,stable
MALUPAPER,Malu Paper Mills Limited,EQ,05-APR-2006,10,1,INE383H01017,10,Basic Materials,Manufacturing,COMP_01195,CAM_01195,17HGXDB5357H1Z4,333.3889626045492,47.81970634547301,59.88059854946365,140.981913803458,6.587371096604369,normal,volatile
MAMATA,Mamata Machinery Limited,EQ,27-DEC-2024,10,1,INE0TO701015,10,Industrials,Manufacturing,COMP_01196,CAM_01196,13NTQOP4715I1Z4,365.5808788823306,31.838595717671343,103.188298077407,174.5072218533188,6.730130338670045,normal,growing
MANAKALUCO,Manaksia Aluminium Company Limited,BE,30-MAR-2015,1,1,INE859Q01017,1,Basic Materials,Manufacturing,COMP_01197,CAM_01197,21AGZNV2043A1Z2,221.683439467479,16.50824786233745,102.643602290607,106.55486663787872,11.709209941788588,normal,volatile
MANAKCOAT,Manaksia Coated Metals & Industries Limited,EQ,30-MAR-2015,1,1,INE830Q01018,1,Industrials,Manufacturing,COMP_01198,CAM_01198,35LXHVS1139N1Z8,82.90945873486088,13.200539464526548,19.13012706399206,35.097435383040256,1.1696956500854736,normal,volatile
MANAKSIA,Manaksia Limited,EQ,08-JAN-2008,2,1,INE015D01022,2,Industrials,Manufacturing,COMP_01199,CAM_01199,10SUZIH5555V1Z5,434.2675451212252,69.83114304783375,198.621987636008,259.51836127814875,17.206925435338142,extreme_anomaly,growing
MANAKSTEEL,Manaksia Steels Limited,EQ,30-MAR-2015,1,1,INE824Q01011,1,Basic Materials,Manufacturing,COMP_01200,CAM_01200,17ERLLA0356A1Z5,257.5939264759652,45.86606107234011,71.77328427843614,153.95418094118344,6.845861574891676,moderate_anomaly,growing
MANALIPETC,Manali Petrochemicals Limited,EQ,06-DEC-2006,5,1,INE201A01024,5,Basic Materials,Manufacturing,COMP_01201,CAM_01201,36VPEZJ1584Y1Z6,438.9489392209367,36.686059543094224,189.91355963927225,211.94572674692773,19.007092780241635,normal,stable
MANAPPURAM,Manappuram Finance Limited,EQ,01-DEC-2014,2,1,INE522D01027,2,Financial Services,NBFC,COMP_01202,CAM_01202,25RIYRC5192L1Z5,363.2538289834728,48.70082477341984,363.12601325607943,242.0840088373863,15.9318607381252,moderate_anomaly,declining
MANBA,Manba Finance Limited,EQ,30-SEP-2024,10,1,INE939X01013,10,Financial Services,NBFC,COMP_01203,CAM_01203,11JVCIN9100G1Z9,362.57185559438,32.95753468561428,269.29850987652395,226.01558085585475,20.810166822531308,normal,growing
MANCREDIT,Mangal Credit and Fincorp Limited,EQ,16-AUG-2024,10,1,INE545L01039,10,Financial Services,NBFC,COMP_01204,CAM_01204,20EFVXR4049U1Z5,441.0267152394368,52.49582387338697,335.96734986865874,223.9782332457725,13.431886197017503,moderate_anomaly,stable
MANGALAM,Mangalam Drugs And Organics Limited,BE,23-MAY-2005,10,1,INE584F01014,10,Healthcare,Pharma,COMP_01205,CAM_01205,17YSFVX0170H1Z6,268.9329353219398,32.7592342841961,49.61547627875232,131.1072961365734,4.618277003668344,normal,volatile
MANGLMCEM,Mangalam Cement Limited,EQ,03-JAN-1996,10,1,INE347A01017,10,Basic Materials,Manufacturing,COMP_01206,CAM_01206,30KKDRX5529Y1Z6,137.67121199482267,13.254684414196175,81.23053767540121,61.96323043224039,9.270986444655488,moderate_anomaly,growing
MANINDS,Man Industries (India) Limited,EQ,24-JUN-2005,5,1,INE993A01026,5,Basic Materials,Manufacturing,COMP_01207,CAM_01207,33JWTBN4692P1Z1,269.15796231722743,15.725343467345326,235.95388912952984,165.22664888953665,23.86993933168224,moderate_anomaly,growing
MANINFRA,Man Infraconstruction Limited,EQ,11-MAR-2010,2,1,INE949H01023,2,Industrials,Manufacturing,COMP_01208,CAM_01208,14ZPMGJ3531P1Z9,299.19152405271245,43.536443404011706,89.43091730972888,224.1047594845201,9.804243107373807,moderate_anomaly,stable
MANKIND,Mankind Pharma Limited,EQ,09-MAY-2023,1,1,INE634S01028,1,Healthcare,Pharma,COMP_01209,CAM_01209,32NLFJW9702A1Z5,244.45330853618768,34.1791671478024,87.31259843741918,150.34851567915916,4.417371262523597,normal,growing
MANOMAY,Manomay Tex India Limited,BE,18-JAN-2023,10,1,INE784W01015,10,Consumer Cyclical,Retail,COMP_01210,CAM_01210,34ZILAF9888L1Z6,219.46202050140576,31.98303342632034,130.3227901445408,108.49274763169198,6.853539382107997,moderate_anomaly,declining
MANORAMA,Manorama Industries Limited,EQ,01-JUL-2022,2,1,INE00VM01036,2,Consumer Defensive,Retail,COMP_01211,CAM_01211,27RBYBZ6099O1Z6,235.2927799431355,32.03275427203174,251.8667803340715,187.3545875312101,28.33838923382336,normal,stable
MANORG,Mangalam Organics Limited,EQ,02-NOV-2021,10,1,INE370D01013,10,Basic Materials,Manufacturing,COMP_01212,CAM_01212,16ZTKNI9348Q1Z8,126.90788900172242,18.972073601566564,17.207309616248068,52.718172482029566,1.5692463198810054,moderate_anomaly,declining
MANUGRAPH,Manugraph India Limited,EQ,14-SEP-2006,2,1,INE867A01022,2,Industrials,Manufacturing,COMP_01213,CAM_01213,28ILKAC0616F1Z7,497.5793714771441,25.05328057295624,435.4903985846337,371.13379661740913,39.30807057452182,normal,declining
MANYAVAR,Vedant Fashions Limited,EQ,16-FEB-2022,1,1,INE825V01034,1,Consumer Cyclical,Retail,COMP_01214,CAM_01214,34DQFTN1058T1Z2,162.29636417560206,24.63038514292317,54.55681410627812,125.07261589279472,4.869330703348337,moderate_anomaly,growing
MAPMYINDIA,C.E. Info Systems Limited,EQ,21-DEC-2021,2,1,INE0BV301023,2,Technology,IT,COMP_01215,CAM_01215,11VARHF2982O1Z2,567.4813598953152,89.74920066279478,282.99452878996146,344.5063435363086,16.54081265959651,normal,growing
MARALOVER,Maral Overseas Limited,EQ,08-FEB-1995,10,1,INE882A01013,10,Consumer Cyclical,Retail,COMP_01216,CAM_01216,19FDKVR4303E1Z7,253.7098380202807,40.828270987306,117.71581319752636,156.72037938107428,7.268551606319444,normal,stable
MARATHON,Marathon Nextgen Realty Limited,EQ,29-SEP-2016,5,1,INE182D01020,5,Real Estate,Infrastructure,COMP_01217,CAM_01217,27AOJHN2314P1Z6,873.77723666848,99.71310861244086,499.47630079790105,510.3726623987719,39.07635334596284,normal,growing
MARICO,Marico Limited,EQ,01-MAY-1996,1,1,INE196A01026,1,Consumer Defensive,Retail,COMP_01218,CAM_01218,29YVJHM6368I1Z2,186.87389398098605,10.246153522785235,98.57370085815178,113.22580568502244,10.98890260619035,normal,growing
MARINE,Marine Electricals (India) Limited,EQ,02-DEC-2020,2,1,INE01JE01028,2,Industrials,Manufacturing,COMP_01219,CAM_01219,24DHQGQ5286Z1Z8,481.0719092894609,25.72797265041341,490.99061958024777,375.5212895465593,39.30807057452182,extreme_anomaly,declining
MARKOLINES,Markolines Pavement Technologies Limited,EQ,14-OCT-2025,10,1,INE0FW001016,10,Industrials,Manufacturing,COMP_01220,CAM_01220,19OVFCI1550W1Z3,300.05852926094263,53.50213970123981,333.88286403946785,227.1068374791636,27.81716147440072,normal,growing
MARKSANS,Marksans Pharma Limited,EQ,21-JAN-2002,1,1,INE750C01026,1,Healthcare,Pharma,COMP_01221,CAM_01221,29LOTXR9580I1Z9,265.7941815878352,46.936079599873295,107.53185768110326,154.97380405326737,8.23470163700433,normal,growing
MARUTI,Maruti Suzuki India Limited,EQ,09-JUL-2003,5,1,INE585B01010,5,Consumer Cyclical,Retail,COMP_01222,CAM_01222,22NQWRD3985R1Z5,66.52524543482343,10.155624703977766,37.32387098187862,30.930181040539928,2.1470147285610497,moderate_anomaly,growing
