case_id,company_id,assessment_year,financial_year,declared_gross_income,declared_net_income,total_tax_paid,depreciation_claimed,director_remuneration_total,itr_vs_financials_profit_divergence,cross_verification_flag,extraction_confidence_score,source_document_id,processed_timestamp
CAM_00940,COMP_00940,AY2022-23,FY2021-22,2917911257.91,467291694.22,113341099.59,179278870.59,16021872.06,0.0,False,85.78,ITR_DOC_COMP_00940,2026-03-09 14:54:07.659570
CAM_00940,COMP_00940,AY2023-24,FY2022-23,3103898925.0,459318057.0,96969384.21,176921282.9,7418444.24,-28773866.5,False,98.32,ITR_DOC_COMP_00940,2026-03-09 14:54:07.659570
CAM_00940,COMP_00940,AY2024-25,FY2023-24,2859594294.82,446349295.8,91842179.41,143400228.84,15390017.44,0.0,False,91.43,ITR_DOC_COMP_00940,2026-03-09 14:54:07.659570
CAM_00941,COMP_00941,AY2022-23,FY2021-22,1435573906.71,101646914.92,23457729.35,98741365.51,1258976.48,0.0,False,97.43,ITR_DOC_COMP_00941,2026-03-09 14:54:07.659570
CAM_00941,COMP_00941,AY2023-24,FY2022-23,1553563654.12,102238124.75,24502858.58,158645543.29,1088302.95,0.0,False,90.6,ITR_DOC_COMP_00941,2026-03-09 14:54:07.659570
CAM_00941,COMP_00941,AY2024-25,FY2023-24,1506144970.46,102602120.1,24986702.72,135726652.37,3542218.92,0.0,False,98.79,ITR_DOC_COMP_00941,2026-03-09 14:54:07.659570
CAM_00942,COMP_00942,AY2022-23,FY2021-22,5015801555.77,506074256.46,105800982.82,589875681.03,6154914.66,22212714.31,False,92.23,ITR_DOC_COMP_00942,2026-03-09 14:54:07.659570
CAM_00942,COMP_00942,AY2023-24,FY2022-23,5215661075.68,455057437.65,104399632.54,497152051.54,14541133.09,0.0,False,91.1,ITR_DOC_COMP_00942,2026-03-09 14:54:07.659570
CAM_00942,COMP_00942,AY2024-25,FY2023-24,5177130888.72,477835474.58,116538877.01,416060367.94,10203726.09,0.0,False,96.29,ITR_DOC_COMP_00942,2026-03-09 14:54:07.659570
CAM_00943,COMP_00943,AY2022-23,FY2021-22,430241534.81,43190193.79,10733106.19,20316038.04,1534813.04,0.0,False,96.53,ITR_DOC_COMP_00943,2026-03-09 14:54:07.659570
CAM_00943,COMP_00943,AY2023-24,FY2022-23,407825124.59,40490484.22,10097045.51,25911428.33,1325091.92,0.0,False,85.29,ITR_DOC_COMP_00943,2026-03-09 14:54:07.659570
CAM_00943,COMP_00943,AY2024-25,FY2023-24,410101523.96,44180749.9,10556646.31,48589929.81,923623.6,2629884.17,False,97.86,ITR_DOC_COMP_00943,2026-03-09 14:54:07.659570
CAM_00944,COMP_00944,AY2022-23,FY2021-22,2751821165.22,337407383.14,77687287.32,274440457.06,11328586.02,-14496441.8,False,98.69,ITR_DOC_COMP_00944,2026-03-09 14:54:07.659570
CAM_00944,COMP_00944,AY2023-24,FY2022-23,2172782541.53,300585157.23,67799029.88,99683571.33,3912363.73,0.0,False,91.35,ITR_DOC_COMP_00944,2026-03-09 14:54:07.659570
CAM_00944,COMP_00944,AY2024-25,FY2023-24,2389507812.24,327034681.52,71784122.15,199342351.67,8018604.73,0.0,False,98.09,ITR_DOC_COMP_00944,2026-03-09 14:54:07.659570
CAM_00945,COMP_00945,AY2022-23,FY2021-22,3163288310.85,185110920.13,44249360.69,287443037.85,6454830.57,0.0,False,95.63,ITR_DOC_COMP_00945,2026-03-09 14:54:07.659570
CAM_00945,COMP_00945,AY2023-24,FY2022-23,3090284169.75,177856731.91,36083647.47,246296735.55,7124916.79,-2015098.23,False,89.9,ITR_DOC_COMP_00945,2026-03-09 14:54:07.659570
CAM_00945,COMP_00945,AY2024-25,FY2023-24,3010472042.7,207066134.07,50260225.35,265148163.94,7757740.01,-1063825.05,False,96.09,ITR_DOC_COMP_00945,2026-03-09 14:54:07.659570
CAM_00946,COMP_00946,AY2022-23,FY2021-22,3457849520.7,469526096.71,98137690.61,316325544.12,21937550.92,107024107.64,True,98.02,ITR_DOC_COMP_00946,2026-03-09 14:54:07.659570
CAM_00946,COMP_00946,AY2023-24,FY2022-23,2871523827.96,370314455.6,78272647.68,197544617.71,12025319.5,-6291723.58,False,94.78,ITR_DOC_COMP_00946,2026-03-09 14:54:07.659570
CAM_00946,COMP_00946,AY2024-25,FY2023-24,2234841484.21,261961968.48,55083927.33,233651663.04,8576618.06,-102683377.66,True,92.26,ITR_DOC_COMP_00946,2026-03-09 14:54:07.659570
CAM_00947,COMP_00947,AY2022-23,FY2021-22,5235276222.99,356656338.01,86019301.66,303933026.49,8639853.9,0.0,False,85.83,ITR_DOC_COMP_00947,2026-03-09 14:54:07.659570
CAM_00947,COMP_00947,AY2023-24,FY2022-23,5652028208.94,374137936.62,78025702.35,439189495.01,18058169.19,0.0,False,97.4,ITR_DOC_COMP_00947,2026-03-09 14:54:07.659570
CAM_00947,COMP_00947,AY2024-25,FY2023-24,5225609557.62,398078684.28,89171250.98,483117200.82,16372585.27,0.0,False,96.51,ITR_DOC_COMP_00947,2026-03-09 14:54:07.659570
CAM_00948,COMP_00948,AY2022-23,FY2021-22,1680529011.05,205899010.34,42171209.54,75096659.69,2623404.42,0.0,False,97.59,ITR_DOC_COMP_00948,2026-03-09 14:54:07.659570
CAM_00948,COMP_00948,AY2023-24,FY2022-23,1762065391.78,191846809.68,43667793.19,150487563.12,5428342.68,0.0,False,95.42,ITR_DOC_COMP_00948,2026-03-09 14:54:07.659570
CAM_00948,COMP_00948,AY2024-25,FY2023-24,1592491056.86,205519178.65,45140402.4,72095509.38,5824688.82,0.0,False,97.55,ITR_DOC_COMP_00948,2026-03-09 14:54:07.659570
CAM_00949,COMP_00949,AY2022-23,FY2021-22,3028304327.25,258794554.39,60055657.3,328893435.91,5415611.53,0.0,False,95.42,ITR_DOC_COMP_00949,2026-03-09 14:54:07.659570
CAM_00949,COMP_00949,AY2023-24,FY2022-23,3037583793.8,265481652.89,56904960.6,361202493.19,8702698.23,0.0,False,92.78,ITR_DOC_COMP_00949,2026-03-09 14:54:07.659570
CAM_00949,COMP_00949,AY2024-25,FY2023-24,3045345400.42,262002224.7,64729122.35,223902150.26,2738548.9,0.0,False,88.94,ITR_DOC_COMP_00949,2026-03-09 14:54:07.659570
CAM_00950,COMP_00950,AY2022-23,FY2021-22,1100342620.92,112176327.63,23505850.27,81415490.99,5399912.35,0.0,False,86.63,ITR_DOC_COMP_00950,2026-03-09 14:54:07.659570
CAM_00950,COMP_00950,AY2023-24,FY2022-23,1155359946.74,105653638.75,24291796.87,92810089.53,1159169.85,0.0,False,98.32,ITR_DOC_COMP_00950,2026-03-09 14:54:07.659570
CAM_00950,COMP_00950,AY2024-25,FY2023-24,1132569261.83,119876992.8,24184881.54,48777392.13,4805489.2,0.0,False,93.01,ITR_DOC_COMP_00950,2026-03-09 14:54:07.659570
CAM_00951,COMP_00951,AY2022-23,FY2021-22,7594205726.58,857748772.18,184376213.76,764768933.52,24517612.11,-54814321.49,False,85.5,ITR_DOC_COMP_00951,2026-03-09 14:54:07.659570
CAM_00951,COMP_00951,AY2023-24,FY2022-23,7933694024.72,865906196.02,202640519.42,923777811.07,36030891.21,-61661635.17,False,87.23,ITR_DOC_COMP_00951,2026-03-09 14:54:07.659570
CAM_00951,COMP_00951,AY2024-25,FY2023-24,7894423720.09,810932821.36,182454961.48,930379927.44,18218199.12,-56263142.92,False,86.64,ITR_DOC_COMP_00951,2026-03-09 14:54:07.659570
CAM_00952,COMP_00952,AY2022-23,FY2021-22,3367074017.93,196269149.39,44601755.02,149285781.03,4265205.28,0.0,False,87.2,ITR_DOC_COMP_00952,2026-03-09 14:54:07.659570
CAM_00952,COMP_00952,AY2023-24,FY2022-23,3502931879.37,209679249.2,42139601.54,324978907.64,5670017.03,0.0,False,95.24,ITR_DOC_COMP_00952,2026-03-09 14:54:07.659570
CAM_00952,COMP_00952,AY2024-25,FY2023-24,3503851732.19,199079449.7,42578964.67,208164573.74,9753317.87,0.0,False,90.28,ITR_DOC_COMP_00952,2026-03-09 14:54:07.659570
CAM_00953,COMP_00953,AY2022-23,FY2021-22,833214756.46,150349923.88,30285903.67,74860585.5,1517399.44,-6337014.24,False,93.18,ITR_DOC_COMP_00953,2026-03-09 14:54:07.659570
CAM_00953,COMP_00953,AY2023-24,FY2022-23,830065440.02,199834909.88,44806891.06,60757789.52,2343645.38,26799058.37,True,87.59,ITR_DOC_COMP_00953,2026-03-09 14:54:07.659570
CAM_00953,COMP_00953,AY2024-25,FY2023-24,763442001.6,156662304.44,37157516.75,50027186.05,6340829.98,2032232.28,False,88.25,ITR_DOC_COMP_00953,2026-03-09 14:54:07.659570
CAM_00954,COMP_00954,AY2022-23,FY2021-22,522497284.26,78695477.57,17234734.81,30290178.87,3017996.72,0.0,False,98.57,ITR_DOC_COMP_00954,2026-03-09 14:54:07.659570
CAM_00954,COMP_00954,AY2023-24,FY2022-23,481011183.39,76260379.35,15842385.53,42897836.47,1050410.69,0.0,False,89.21,ITR_DOC_COMP_00954,2026-03-09 14:54:07.659570
CAM_00954,COMP_00954,AY2024-25,FY2023-24,510493841.95,81724689.23,16918428.39,28826773.93,3900686.63,0.0,False,87.67,ITR_DOC_COMP_00954,2026-03-09 14:54:07.659570
CAM_00955,COMP_00955,AY2022-23,FY2021-22,1112911271.04,199619237.8,45329362.67,63702439.49,4746197.77,9739243.07,False,92.26,ITR_DOC_COMP_00955,2026-03-09 14:54:07.659570
CAM_00955,COMP_00955,AY2023-24,FY2022-23,1122412600.62,201381519.31,45968461.29,126880846.44,8264312.56,0.0,False,93.6,ITR_DOC_COMP_00955,2026-03-09 14:54:07.659570
CAM_00955,COMP_00955,AY2024-25,FY2023-24,1163861947.26,211208952.97,51119653.11,65068163.85,6519197.29,0.0,False,97.0,ITR_DOC_COMP_00955,2026-03-09 14:54:07.659570
CAM_00956,COMP_00956,AY2022-23,FY2021-22,2469850254.58,233886530.2,50718837.43,99426620.8,5160538.53,0.0,False,90.08,ITR_DOC_COMP_00956,2026-03-09 14:54:07.659570
CAM_00956,COMP_00956,AY2023-24,FY2022-23,2582204313.13,211288660.01,45723148.73,117706208.72,7242379.44,0.0,False,96.44,ITR_DOC_COMP_00956,2026-03-09 14:54:07.659570
CAM_00956,COMP_00956,AY2024-25,FY2023-24,2423235112.41,238323311.31,56360242.26,217001740.63,9789422.35,0.0,False,93.86,ITR_DOC_COMP_00956,2026-03-09 14:54:07.659570
CAM_00957,COMP_00957,AY2022-23,FY2021-22,3018693427.82,479764642.28,116736779.82,325732941.05,17589237.54,29296510.55,False,97.01,ITR_DOC_COMP_00957,2026-03-09 14:54:07.659570
CAM_00957,COMP_00957,AY2023-24,FY2022-23,3116751687.17,422171966.3,102170463.87,331999678.9,19523637.34,0.0,False,89.34,ITR_DOC_COMP_00957,2026-03-09 14:54:07.659570
CAM_00957,COMP_00957,AY2024-25,FY2023-24,3075980908.78,397993040.07,84367835.68,156589854.83,19763125.73,-8862644.53,False,93.72,ITR_DOC_COMP_00957,2026-03-09 14:54:07.659570
CAM_00958,COMP_00958,AY2022-23,FY2021-22,5468362921.49,1181709003.61,276677605.25,414138970.94,36069136.42,89420823.26,False,90.49,ITR_DOC_COMP_00958,2026-03-09 14:54:07.659570
CAM_00958,COMP_00958,AY2023-24,FY2022-23,5726627463.04,1077496451.44,216411046.89,602869062.9,20307964.4,149170609.93,True,86.41,ITR_DOC_COMP_00958,2026-03-09 14:54:07.659570
CAM_00958,COMP_00958,AY2024-25,FY2023-24,5764179202.57,969881054.16,214537547.49,241651434.01,45925732.39,-24197163.65,False,87.22,ITR_DOC_COMP_00958,2026-03-09 14:54:07.659570
CAM_00959,COMP_00959,AY2022-23,FY2021-22,4901557980.32,547817657.43,132255350.99,214225404.81,6897543.09,0.0,False,94.23,ITR_DOC_COMP_00959,2026-03-09 14:54:07.659570
CAM_00959,COMP_00959,AY2023-24,FY2022-23,3549647798.75,606741540.44,136194528.59,236959995.33,27176308.71,0.0,False,98.26,ITR_DOC_COMP_00959,2026-03-09 14:54:07.659570
CAM_00959,COMP_00959,AY2024-25,FY2023-24,3135302452.05,506904049.43,119636509.18,227830805.66,14618481.3,0.0,False,91.67,ITR_DOC_COMP_00959,2026-03-09 14:54:07.659570
CAM_00960,COMP_00960,AY2022-23,FY2021-22,5501982643.35,1025564803.84,214983862.42,528941801.93,17278207.16,0.0,False,96.57,ITR_DOC_COMP_00960,2026-03-09 14:54:07.659570
CAM_00960,COMP_00960,AY2023-24,FY2022-23,5881557983.65,1034384859.69,233590748.52,270168070.23,20249298.02,0.0,False,93.19,ITR_DOC_COMP_00960,2026-03-09 14:54:07.659570
CAM_00960,COMP_00960,AY2024-25,FY2023-24,5356950743.47,1058191260.06,251180327.28,596049346.57,48741756.53,0.0,False,87.85,ITR_DOC_COMP_00960,2026-03-09 14:54:07.659570
CAM_00961,COMP_00961,AY2022-23,FY2021-22,968233086.09,194668856.77,46733746.21,85425242.51,8099036.02,40089028.9,True,93.83,ITR_DOC_COMP_00961,2026-03-09 14:54:07.659570
CAM_00961,COMP_00961,AY2023-24,FY2022-23,992206542.9,122221908.81,29348188.26,112959765.43,4029339.54,-22023813.3,True,95.74,ITR_DOC_COMP_00961,2026-03-09 14:54:07.659570
CAM_00961,COMP_00961,AY2024-25,FY2023-24,969264969.19,135164097.93,32411188.79,110618711.92,3211515.59,-6027101.78,False,94.63,ITR_DOC_COMP_00961,2026-03-09 14:54:07.659570
CAM_00962,COMP_00962,AY2022-23,FY2021-22,2426310994.42,146380993.62,34772507.63,169209207.07,2902775.61,11710581.8,False,86.74,ITR_DOC_COMP_00962,2026-03-09 14:54:07.659570
CAM_00962,COMP_00962,AY2023-24,FY2022-23,2354191391.53,96332144.47,23066299.7,257210703.76,1374843.2,-24192177.88,True,89.6,ITR_DOC_COMP_00962,2026-03-09 14:54:07.659570
CAM_00962,COMP_00962,AY2024-25,FY2023-24,2334984013.57,124911903.49,25161325.43,93760944.12,3065076.91,4821201.4,False,98.84,ITR_DOC_COMP_00962,2026-03-09 14:54:07.659570
CAM_00963,COMP_00963,AY2022-23,FY2021-22,4227341423.38,578097856.22,127030938.67,473716530.69,20975861.04,0.0,False,87.4,ITR_DOC_COMP_00963,2026-03-09 14:54:07.659570
CAM_00963,COMP_00963,AY2023-24,FY2022-23,4270875917.75,617516660.77,144070046.2,451446807.3,21672000.93,0.0,False,91.38,ITR_DOC_COMP_00963,2026-03-09 14:54:07.659570
CAM_00963,COMP_00963,AY2024-25,FY2023-24,4115503444.04,539343249.7,121653490.75,322785956.06,6899378.98,0.0,False,94.14,ITR_DOC_COMP_00963,2026-03-09 14:54:07.659570
CAM_00964,COMP_00964,AY2022-23,FY2021-22,3113100201.06,491391673.23,105180401.87,228377706.33,16457994.91,-10986084.49,False,92.72,ITR_DOC_COMP_00964,2026-03-09 14:54:07.659570
CAM_00964,COMP_00964,AY2023-24,FY2022-23,3082365219.22,400291137.03,85701671.54,257757539.57,11994265.23,-121543753.83,True,86.72,ITR_DOC_COMP_00964,2026-03-09 14:54:07.659570
CAM_00964,COMP_00964,AY2024-25,FY2023-24,3076606213.48,574300773.28,129364616.05,276536893.51,13514992.0,40439940.96,False,92.55,ITR_DOC_COMP_00964,2026-03-09 14:54:07.659570
CAM_00965,COMP_00965,AY2022-23,FY2021-22,4647731483.41,571926701.52,118555685.69,396952743.56,9842325.31,0.0,False,91.88,ITR_DOC_COMP_00965,2026-03-09 14:54:07.659570
CAM_00965,COMP_00965,AY2023-24,FY2022-23,4539545907.48,588504996.18,139272044.19,438988712.23,8755919.0,0.0,False,98.48,ITR_DOC_COMP_00965,2026-03-09 14:54:07.659570
CAM_00965,COMP_00965,AY2024-25,FY2023-24,4546767088.1,680198203.22,156925431.62,358296961.0,33877163.98,0.0,False,88.34,ITR_DOC_COMP_00965,2026-03-09 14:54:07.659570
CAM_00966,COMP_00966,AY2022-23,FY2021-22,5117637252.26,560540335.5,118520800.61,332561872.09,25627357.44,15933042.09,False,85.71,ITR_DOC_COMP_00966,2026-03-09 14:54:07.659570
CAM_00966,COMP_00966,AY2023-24,FY2022-23,4677687433.19,533230892.12,130977069.12,520833857.74,13807420.86,0.0,False,93.87,ITR_DOC_COMP_00966,2026-03-09 14:54:07.659570
CAM_00966,COMP_00966,AY2024-25,FY2023-24,4988970978.06,573311415.04,132332105.24,215400217.32,12022910.23,0.0,False,87.9,ITR_DOC_COMP_00966,2026-03-09 14:54:07.659570
CAM_00967,COMP_00967,AY2022-23,FY2021-22,721171875.51,100075490.4,23022520.89,51277688.38,3904305.81,-3196632.02,False,95.25,ITR_DOC_COMP_00967,2026-03-09 14:54:07.659570
CAM_00967,COMP_00967,AY2023-24,FY2022-23,748819064.06,104537952.42,22760415.37,31779088.76,1732246.37,2288672.92,False,95.36,ITR_DOC_COMP_00967,2026-03-09 14:54:07.659570
CAM_00967,COMP_00967,AY2024-25,FY2023-24,721558588.37,100562495.03,24380019.99,62146149.14,4109137.83,0.0,False,91.76,ITR_DOC_COMP_00967,2026-03-09 14:54:07.659570
CAM_00968,COMP_00968,AY2022-23,FY2021-22,3799039949.32,701231778.28,173347816.32,353007990.96,12875232.53,0.0,False,92.97,ITR_DOC_COMP_00968,2026-03-09 14:54:07.659570
CAM_00968,COMP_00968,AY2023-24,FY2022-23,3884518043.54,695227353.96,143318476.62,451833473.07,28924780.15,0.0,False,89.97,ITR_DOC_COMP_00968,2026-03-09 14:54:07.659570
CAM_00968,COMP_00968,AY2024-25,FY2023-24,3827187750.43,678438183.51,143067801.66,199092297.52,8807949.31,0.0,False,87.24,ITR_DOC_COMP_00968,2026-03-09 14:54:07.659570
CAM_00969,COMP_00969,AY2022-23,FY2021-22,2928645093.38,655946671.4,154868018.46,332724513.33,23015689.49,0.0,False,97.7,ITR_DOC_COMP_00969,2026-03-09 14:54:07.659570
CAM_00969,COMP_00969,AY2023-24,FY2022-23,2836585313.31,552652315.94,127017028.85,295824408.3,23665746.36,0.0,False,93.81,ITR_DOC_COMP_00969,2026-03-09 14:54:07.659570
CAM_00969,COMP_00969,AY2024-25,FY2023-24,2912663938.74,539594053.7,122715130.82,125293597.11,22076669.05,0.0,False,96.26,ITR_DOC_COMP_00969,2026-03-09 14:54:07.659570
CAM_00970,COMP_00970,AY2022-23,FY2021-22,1155596371.15,224093822.61,49108607.34,58950462.69,2466980.31,12164363.84,False,95.19,ITR_DOC_COMP_00970,2026-03-09 14:54:07.659570
CAM_00970,COMP_00970,AY2023-24,FY2022-23,1162060035.8,200684102.0,45619808.07,63380048.51,2341510.29,0.0,False,92.93,ITR_DOC_COMP_00970,2026-03-09 14:54:07.659570
CAM_00970,COMP_00970,AY2024-25,FY2023-24,1228553994.27,220267447.32,49794100.63,65596029.21,7742718.07,0.0,False,91.01,ITR_DOC_COMP_00970,2026-03-09 14:54:07.659570
CAM_00971,COMP_00971,AY2022-23,FY2021-22,1574038910.22,194527110.07,46149219.16,83445407.49,4266278.98,0.0,False,86.42,ITR_DOC_COMP_00971,2026-03-09 14:54:07.659570
CAM_00971,COMP_00971,AY2023-24,FY2022-23,1502198965.32,195708854.29,40698162.1,142146134.85,9047648.82,0.0,False,97.79,ITR_DOC_COMP_00971,2026-03-09 14:54:07.659570
CAM_00971,COMP_00971,AY2024-25,FY2023-24,1706153506.77,195088594.21,47902344.39,182356776.0,7019648.61,0.0,False,87.86,ITR_DOC_COMP_00971,2026-03-09 14:54:07.659570
CAM_00972,COMP_00972,AY2022-23,FY2021-22,1007478053.71,135323653.15,33615888.1,77832359.59,1715096.13,0.0,False,88.46,ITR_DOC_COMP_00972,2026-03-09 14:54:07.659570
CAM_00972,COMP_00972,AY2023-24,FY2022-23,1063955316.97,129945844.54,30736692.99,78631086.0,1580066.25,0.0,False,96.68,ITR_DOC_COMP_00972,2026-03-09 14:54:07.659570
CAM_00972,COMP_00972,AY2024-25,FY2023-24,1045727760.28,117065383.02,25928321.85,107730966.26,4154309.42,0.0,False,95.76,ITR_DOC_COMP_00972,2026-03-09 14:54:07.659570
CAM_00973,COMP_00973,AY2022-23,FY2021-22,1995144923.63,258821284.97,55357825.83,145559796.28,10489400.57,0.0,False,89.68,ITR_DOC_COMP_00973,2026-03-09 14:54:07.659570
CAM_00973,COMP_00973,AY2023-24,FY2022-23,1938879088.81,232142235.42,49143920.84,218014074.41,5226444.31,0.0,False,85.96,ITR_DOC_COMP_00973,2026-03-09 14:54:07.659570
CAM_00973,COMP_00973,AY2024-25,FY2023-24,1945808551.41,261874404.91,63401693.68,130737429.42,6182005.11,0.0,False,90.75,ITR_DOC_COMP_00973,2026-03-09 14:54:07.659570
CAM_00974,COMP_00974,AY2022-23,FY2021-22,438418900.97,24528998.92,5587915.05,47583724.89,425687.66,0.0,False,85.49,ITR_DOC_COMP_00974,2026-03-09 14:54:07.659570
CAM_00974,COMP_00974,AY2023-24,FY2022-23,429277604.25,28393163.06,6789170.49,27193762.04,1223808.66,0.0,False,87.38,ITR_DOC_COMP_00974,2026-03-09 14:54:07.659570
CAM_00974,COMP_00974,AY2024-25,FY2023-24,431378851.74,26159010.72,6098091.96,23790181.87,1137849.58,-1725608.46,False,98.43,ITR_DOC_COMP_00974,2026-03-09 14:54:07.659570
CAM_00975,COMP_00975,AY2022-23,FY2021-22,2451720967.64,434236462.68,90732493.95,126180975.41,16162690.45,0.0,False,93.96,ITR_DOC_COMP_00975,2026-03-09 14:54:07.659570
CAM_00975,COMP_00975,AY2023-24,FY2022-23,2360281921.42,435373096.68,92762147.38,174426164.28,18400754.79,0.0,False,88.9,ITR_DOC_COMP_00975,2026-03-09 14:54:07.659570
CAM_00975,COMP_00975,AY2024-25,FY2023-24,2312030907.52,462489915.54,107177487.33,178050346.12,6798033.47,0.0,False,96.8,ITR_DOC_COMP_00975,2026-03-09 14:54:07.659570
CAM_00976,COMP_00976,AY2022-23,FY2021-22,1209423997.36,142517682.1,34367149.81,81210817.03,6777657.6,1291615.48,False,96.63,ITR_DOC_COMP_00976,2026-03-09 14:54:07.659570
CAM_00976,COMP_00976,AY2023-24,FY2022-23,1175332069.28,139912365.33,30006145.03,79602058.16,5081416.7,0.0,False,95.47,ITR_DOC_COMP_00976,2026-03-09 14:54:07.659570
CAM_00976,COMP_00976,AY2024-25,FY2023-24,1232850301.98,159382259.55,35812862.07,51505061.47,3170751.34,0.0,False,98.67,ITR_DOC_COMP_00976,2026-03-09 14:54:07.659570
CAM_00977,COMP_00977,AY2022-23,FY2021-22,4821594668.2,568219518.93,135354208.95,256805043.91,10842667.07,0.0,False,98.5,ITR_DOC_COMP_00977,2026-03-09 14:54:07.659570
CAM_00977,COMP_00977,AY2023-24,FY2022-23,5027998106.33,582870696.76,141603656.71,219167829.78,21283889.24,0.0,False,85.46,ITR_DOC_COMP_00977,2026-03-09 14:54:07.659570
CAM_00977,COMP_00977,AY2024-25,FY2023-24,4779629427.61,507020547.93,108786464.8,230227906.55,12710661.81,0.0,False,96.53,ITR_DOC_COMP_00977,2026-03-09 14:54:07.659570
CAM_00978,COMP_00978,AY2022-23,FY2021-22,1976821434.91,283424884.97,60224553.61,202652918.3,12329392.74,0.0,False,91.64,ITR_DOC_COMP_00978,2026-03-09 14:54:07.659570
CAM_00978,COMP_00978,AY2023-24,FY2022-23,1908281999.02,320109855.2,71459305.89,81840329.25,4949588.43,0.0,False,87.06,ITR_DOC_COMP_00978,2026-03-09 14:54:07.659570
CAM_00978,COMP_00978,AY2024-25,FY2023-24,1909969792.07,316854232.02,65921887.03,124117323.62,4566764.82,0.0,False,97.76,ITR_DOC_COMP_00978,2026-03-09 14:54:07.659570
CAM_00979,COMP_00979,AY2022-23,FY2021-22,4188318267.04,213877510.81,42781101.18,271320620.09,18494555.07,-62164606.38,True,89.05,ITR_DOC_COMP_00979,2026-03-09 14:54:07.659570
CAM_00979,COMP_00979,AY2023-24,FY2022-23,4170276496.93,305393294.87,63683847.72,481989307.31,20763034.64,-14936061.84,False,87.59,ITR_DOC_COMP_00979,2026-03-09 14:54:07.659570
CAM_00979,COMP_00979,AY2024-25,FY2023-24,4190437348.54,312277432.49,70732920.88,293394311.8,25413700.6,6439541.84,False,86.78,ITR_DOC_COMP_00979,2026-03-09 14:54:07.659570
CAM_00980,COMP_00980,AY2022-23,FY2021-22,2397999481.8,294268593.72,63873965.56,187392903.28,8109799.17,0.0,False,85.61,ITR_DOC_COMP_00980,2026-03-09 14:54:07.659570
CAM_00980,COMP_00980,AY2023-24,FY2022-23,2437019661.21,249633955.87,57587979.88,123220361.05,7084564.56,0.0,False,93.25,ITR_DOC_COMP_00980,2026-03-09 14:54:07.659570
CAM_00980,COMP_00980,AY2024-25,FY2023-24,2343105781.93,290046513.73,60587976.97,269985211.4,5717354.87,0.0,False,90.65,ITR_DOC_COMP_00980,2026-03-09 14:54:07.659570
CAM_00981,COMP_00981,AY2022-23,FY2021-22,2764943195.04,342375043.86,83021358.79,204414195.86,5293335.44,0.0,False,96.28,ITR_DOC_COMP_00981,2026-03-09 14:54:07.659570
CAM_00981,COMP_00981,AY2023-24,FY2022-23,2694071210.5,340543745.55,82950376.18,126889218.74,12211695.61,0.0,False,93.4,ITR_DOC_COMP_00981,2026-03-09 14:54:07.659570
CAM_00981,COMP_00981,AY2024-25,FY2023-24,2678337267.42,369718087.56,75585263.08,293117542.99,6170542.43,-13526621.09,False,95.58,ITR_DOC_COMP_00981,2026-03-09 14:54:07.659570
CAM_00982,COMP_00982,AY2022-23,FY2021-22,2698801151.94,187529647.58,38120504.0,316044236.52,1988687.54,5767759.61,False,91.36,ITR_DOC_COMP_00982,2026-03-09 14:54:07.659570
CAM_00982,COMP_00982,AY2023-24,FY2022-23,2744079559.66,191387376.92,40030101.72,131777037.27,2782114.33,8414505.31,False,93.55,ITR_DOC_COMP_00982,2026-03-09 14:54:07.659570
CAM_00982,COMP_00982,AY2024-25,FY2023-24,2648766498.07,156336214.98,31825064.69,218291073.45,6177989.46,-13087799.65,False,97.17,ITR_DOC_COMP_00982,2026-03-09 14:54:07.659570
CAM_00983,COMP_00983,AY2022-23,FY2021-22,1732470799.4,284049698.39,61532915.68,86371099.68,4369303.62,0.0,False,93.95,ITR_DOC_COMP_00983,2026-03-09 14:54:07.659570
CAM_00983,COMP_00983,AY2023-24,FY2022-23,1642207223.82,330904132.18,71406956.04,176050849.6,8526217.43,0.0,False,96.07,ITR_DOC_COMP_00983,2026-03-09 14:54:07.659570
